iteration,interception,interception_cost,blocking,message_status,message_block_cost,total_cost,windtexter,application
928,0.9,0.22,0.7,sucessful,0.29,1.72,Full,private
928,0.9,1.33,0.2,unsuccessful,432.0,433.33,Baseline,commercial
928,0.7,1.71,0.9,sucessful,1.33,3.04,Partial,commercial
928,0.7,0.57,0.7,sucessful,0.57,3.04,Full,commercial
928,0.5,39.6,0.7,sucessful,2.57,42.17,Baseline,government
928,0.7,2.57,0.7,sucessful,2.57,5.14,Partial,government
928,0.7,0.86,0.8,sucessful,0.75,5.14,Full,government
928,0.7,3.43,0.4,unsuccessful,168.0,171.43,Baseline,millitary
928,0.7,3.43,0.9,sucessful,2.67,6.1,Partial,millitary
928,0.4,56.0,0.4,unsuccessful,56.0,6.1,Full,millitary
929,0.5,13.2,0.6,sucessful,3.0,16.2,Baseline,private
929,0.8,0.75,0.9,sucessful,0.67,1.42,Partial,private
929,0.9,0.22,0.9,sucessful,0.22,1.42,Full,private
929,0.6,6.0,0.8,sucessful,1.5,7.5,Baseline,commercial
929,0.7,1.71,0.7,sucessful,1.71,3.42,Partial,commercial
929,0.4,28.0,0.5,unsuccessful,8.8,3.42,Full,commercial
929,0.5,39.6,0.5,unsuccessful,39.6,79.2,Baseline,government
929,0.8,2.25,0.7,sucessful,2.57,4.82,Partial,government
929,0.8,0.75,0.8,sucessful,0.75,4.82,Full,government
929,0.4,168.0,0.9,sucessful,2.67,170.67,Baseline,millitary
929,0.5,52.8,0.8,sucessful,3.0,55.8,Partial,millitary
929,0.8,1.0,0.8,sucessful,1.0,55.8,Full,millitary
930,0.8,0.75,0.3,unsuccessful,102.0,102.75,Baseline,private
930,0.7,0.86,0.7,sucessful,0.86,1.72,Partial,private
930,0.4,14.0,0.7,sucessful,0.29,1.72,Full,private
930,0.9,1.33,0.5,unsuccessful,26.4,27.73,Baseline,commercial
930,0.7,1.71,0.8,sucessful,1.5,3.21,Partial,commercial
930,0.7,0.57,0.8,sucessful,0.5,3.21,Full,commercial
930,0.4,126.0,0.6,sucessful,9.0,135.0,Baseline,government
930,0.8,2.25,0.5,unsuccessful,39.6,41.85,Partial,government
930,0.7,0.86,0.8,sucessful,0.75,41.85,Full,government
930,0.4,168.0,0.6,sucessful,12.0,180.0,Baseline,millitary
930,0.4,168.0,0.4,unsuccessful,168.0,336.0,Partial,millitary
930,0.4,56.0,0.5,unsuccessful,17.6,336.0,Full,millitary
931,0.8,0.75,0.5,unsuccessful,13.2,13.95,Baseline,private
931,0.9,0.67,0.7,sucessful,0.86,1.53,Partial,private
931,0.9,0.22,0.7,sucessful,0.29,1.53,Full,private
931,0.6,6.0,0.3,unsuccessful,204.0,210.0,Baseline,commercial
931,0.9,1.33,0.7,sucessful,1.71,3.04,Partial,commercial
931,0.8,0.5,0.4,unsuccessful,28.0,3.04,Full,commercial
931,0.5,39.6,0.3,unsuccessful,306.0,345.6,Baseline,government
931,0.8,2.25,0.7,sucessful,2.57,4.82,Partial,government
931,0.4,42.0,0.7,sucessful,0.86,4.82,Full,government
931,0.7,3.43,0.7,sucessful,3.43,6.86,Baseline,millitary
931,0.7,3.43,0.8,sucessful,3.0,6.43,Partial,millitary
931,0.8,1.0,0.9,sucessful,0.89,6.43,Full,millitary
932,0.7,0.86,0.2,unsuccessful,216.0,216.86,Baseline,private
932,0.6,3.0,0.9,sucessful,0.67,3.67,Partial,private
932,0.9,0.22,0.9,sucessful,0.22,3.67,Full,private
932,0.5,26.4,0.4,unsuccessful,84.0,110.4,Baseline,commercial
932,0.5,26.4,0.4,unsuccessful,84.0,110.4,Partial,commercial
932,0.5,8.8,0.7,sucessful,0.57,110.4,Full,commercial
932,0.7,2.57,0.5,unsuccessful,39.6,42.17,Baseline,government
932,0.7,2.57,0.7,sucessful,2.57,5.14,Partial,government
932,0.9,0.67,0.7,sucessful,0.86,5.14,Full,government
932,0.6,12.0,0.4,unsuccessful,168.0,180.0,Baseline,millitary
932,0.7,3.43,0.7,sucessful,3.43,6.86,Partial,millitary
932,0.5,17.6,0.7,sucessful,1.14,6.86,Full,millitary
933,0.5,13.2,0.2,unsuccessful,216.0,229.2,Baseline,private
933,0.7,0.86,0.8,sucessful,0.75,1.61,Partial,private
933,0.7,0.29,0.9,sucessful,0.22,1.61,Full,private
933,0.8,1.5,0.7,sucessful,1.71,3.21,Baseline,commercial
933,0.6,6.0,0.5,unsuccessful,26.4,32.4,Partial,commercial
933,0.4,28.0,0.7,sucessful,0.57,32.4,Full,commercial
933,0.8,2.25,0.7,sucessful,2.57,4.82,Baseline,government
933,0.7,2.57,0.8,sucessful,2.25,4.82,Partial,government
933,0.4,42.0,0.5,unsuccessful,13.2,4.82,Full,government
933,0.6,12.0,0.6,sucessful,12.0,24.0,Baseline,millitary
933,0.4,168.0,0.5,unsuccessful,52.8,220.8,Partial,millitary
933,0.4,56.0,0.4,unsuccessful,56.0,220.8,Full,millitary
934,0.9,0.67,0.6,sucessful,3.0,3.67,Baseline,private
934,0.4,42.0,0.8,sucessful,0.75,42.75,Partial,private
934,0.9,0.22,0.6,sucessful,1.0,42.75,Full,private
934,0.4,84.0,0.4,unsuccessful,84.0,168.0,Baseline,commercial
934,0.5,26.4,0.4,unsuccessful,84.0,110.4,Partial,commercial
934,0.8,0.5,0.7,sucessful,0.57,110.4,Full,commercial
934,0.8,2.25,0.4,unsuccessful,126.0,128.25,Baseline,government
934,0.9,2.0,0.9,sucessful,2.0,4.0,Partial,government
934,0.9,0.67,0.7,sucessful,0.86,4.0,Full,government
934,0.5,52.8,0.5,unsuccessful,52.8,105.6,Baseline,millitary
934,0.4,168.0,0.9,sucessful,2.67,170.67,Partial,millitary
934,0.4,56.0,0.4,unsuccessful,56.0,170.67,Full,millitary
935,0.6,3.0,0.7,sucessful,0.86,3.86,Baseline,private
935,0.8,0.75,0.7,sucessful,0.86,1.61,Partial,private
935,0.7,0.29,0.8,sucessful,0.25,1.61,Full,private
935,0.7,1.71,0.6,sucessful,6.0,7.71,Baseline,commercial
935,0.9,1.33,0.7,sucessful,1.71,3.04,Partial,commercial
935,0.5,8.8,0.8,sucessful,0.5,3.04,Full,commercial
935,0.6,9.0,0.8,sucessful,2.25,11.25,Baseline,government
935,0.6,9.0,0.8,sucessful,2.25,11.25,Partial,government
935,0.9,0.67,0.7,sucessful,0.86,11.25,Full,government
935,0.4,168.0,0.6,sucessful,12.0,180.0,Baseline,millitary
935,0.7,3.43,0.7,sucessful,3.43,6.86,Partial,millitary
935,0.7,1.14,0.8,sucessful,1.0,6.86,Full,millitary
936,0.5,13.2,0.6,sucessful,3.0,16.2,Baseline,private
936,0.9,0.67,0.7,sucessful,0.86,1.53,Partial,private
936,0.9,0.22,0.7,sucessful,0.29,1.53,Full,private
936,0.5,26.4,0.4,unsuccessful,84.0,110.4,Baseline,commercial
936,0.7,1.71,0.9,sucessful,1.33,3.04,Partial,commercial
936,0.8,0.5,0.5,unsuccessful,8.8,3.04,Full,commercial
936,0.6,9.0,0.6,sucessful,9.0,18.0,Baseline,government
936,0.7,2.57,0.9,sucessful,2.0,4.57,Partial,government
936,0.9,0.67,0.6,sucessful,3.0,4.57,Full,government
936,0.7,3.43,0.8,sucessful,3.0,6.43,Baseline,millitary
936,0.8,3.0,0.5,unsuccessful,52.8,55.8,Partial,millitary
936,0.7,1.14,0.8,sucessful,1.0,55.8,Full,millitary
937,0.8,0.75,0.7,sucessful,0.86,1.61,Baseline,private
937,0.9,0.67,0.4,unsuccessful,42.0,42.67,Partial,private
937,0.7,0.29,0.7,sucessful,0.29,42.67,Full,private
937,0.9,1.33,0.7,sucessful,1.71,3.04,Baseline,commercial
937,0.7,1.71,0.7,sucessful,1.71,3.42,Partial,commercial
937,0.4,28.0,0.4,unsuccessful,28.0,3.42,Full,commercial
937,0.4,126.0,0.6,sucessful,9.0,135.0,Baseline,government
937,0.7,2.57,0.7,sucessful,2.57,5.14,Partial,government
937,0.5,13.2,0.7,sucessful,0.86,5.14,Full,government
937,0.6,12.0,0.4,unsuccessful,168.0,180.0,Baseline,millitary
937,0.7,3.43,0.7,sucessful,3.43,6.86,Partial,millitary
937,0.9,0.89,0.4,unsuccessful,56.0,6.86,Full,millitary
938,0.6,3.0,0.4,unsuccessful,42.0,45.0,Baseline,private
938,0.8,0.75,0.4,unsuccessful,42.0,42.75,Partial,private
938,0.9,0.22,0.4,unsuccessful,14.0,42.75,Full,private
938,0.6,6.0,0.9,sucessful,1.33,7.33,Baseline,commercial
938,0.7,1.71,0.9,sucessful,1.33,3.04,Partial,commercial
938,0.8,0.5,0.8,sucessful,0.5,3.04,Full,commercial
938,0.6,9.0,0.4,unsuccessful,126.0,135.0,Baseline,government
938,0.8,2.25,0.8,sucessful,2.25,4.5,Partial,government
938,0.7,0.86,0.7,sucessful,0.86,4.5,Full,government
938,0.4,168.0,0.4,unsuccessful,168.0,336.0,Baseline,millitary
938,0.5,52.8,0.5,unsuccessful,52.8,105.6,Partial,millitary
938,0.7,1.14,0.4,unsuccessful,56.0,105.6,Full,millitary
939,0.6,3.0,0.7,sucessful,0.86,3.86,Baseline,private
939,0.5,13.2,0.7,sucessful,0.86,14.06,Partial,private
939,0.8,0.25,0.4,unsuccessful,14.0,14.06,Full,private
939,0.4,84.0,0.5,unsuccessful,26.4,110.4,Baseline,commercial
939,0.9,1.33,0.6,sucessful,6.0,7.33,Partial,commercial
939,0.7,0.57,0.7,sucessful,0.57,7.33,Full,commercial
939,0.8,2.25,0.7,sucessful,2.57,4.82,Baseline,government
939,0.8,2.25,0.8,sucessful,2.25,4.5,Partial,government
939,0.7,0.86,0.7,sucessful,0.86,4.5,Full,government
939,0.6,12.0,0.5,unsuccessful,52.8,64.8,Baseline,millitary
939,0.7,3.43,0.7,sucessful,3.43,6.86,Partial,millitary
939,0.7,1.14,0.7,sucessful,1.14,6.86,Full,millitary
940,0.5,13.2,0.5,unsuccessful,13.2,26.4,Baseline,private
940,0.5,13.2,0.5,unsuccessful,13.2,26.4,Partial,private
940,0.8,0.25,0.4,unsuccessful,14.0,26.4,Full,private
940,0.4,84.0,0.5,unsuccessful,26.4,110.4,Baseline,commercial
940,0.7,1.71,0.4,unsuccessful,84.0,85.71,Partial,commercial
940,0.9,0.44,0.7,sucessful,0.57,85.71,Full,commercial
940,0.5,39.6,0.6,sucessful,9.0,48.6,Baseline,government
940,0.7,2.57,0.7,sucessful,2.57,5.14,Partial,government
940,0.9,0.67,0.5,unsuccessful,13.2,5.14,Full,government
940,0.7,3.43,0.6,sucessful,12.0,15.43,Baseline,millitary
940,0.4,168.0,0.7,sucessful,3.43,171.43,Partial,millitary
940,0.7,1.14,0.7,sucessful,1.14,171.43,Full,millitary
941,0.9,0.67,0.9,sucessful,0.67,1.34,Baseline,private
941,0.7,0.86,0.5,unsuccessful,13.2,14.06,Partial,private
941,0.7,0.29,0.4,unsuccessful,14.0,14.06,Full,private
941,0.6,6.0,0.4,unsuccessful,84.0,90.0,Baseline,commercial
941,0.4,84.0,0.8,sucessful,1.5,85.5,Partial,commercial
941,0.4,28.0,0.4,unsuccessful,28.0,85.5,Full,commercial
941,0.9,2.0,0.5,unsuccessful,39.6,41.6,Baseline,government
941,0.8,2.25,0.7,sucessful,2.57,4.82,Partial,government
941,0.4,42.0,0.4,unsuccessful,42.0,4.82,Full,government
941,0.7,3.43,0.3,unsuccessful,408.0,411.43,Baseline,millitary
941,0.4,168.0,0.7,sucessful,3.43,171.43,Partial,millitary
941,0.7,1.14,0.5,unsuccessful,17.6,171.43,Full,millitary
942,0.8,0.75,0.3,unsuccessful,102.0,102.75,Baseline,private
942,0.4,42.0,0.5,unsuccessful,13.2,55.2,Partial,private
942,0.4,14.0,0.5,unsuccessful,4.4,55.2,Full,private
942,0.4,84.0,0.6,sucessful,6.0,90.0,Baseline,commercial
942,0.5,26.4,0.7,sucessful,1.71,28.11,Partial,commercial
942,0.5,8.8,0.4,unsuccessful,28.0,28.11,Full,commercial
942,0.6,9.0,0.5,unsuccessful,39.6,48.6,Baseline,government
942,0.5,39.6,0.5,unsuccessful,39.6,79.2,Partial,government
942,0.9,0.67,0.5,unsuccessful,13.2,79.2,Full,government
942,0.8,3.0,0.8,sucessful,3.0,6.0,Baseline,millitary
942,0.7,3.43,0.4,unsuccessful,168.0,171.43,Partial,millitary
942,0.7,1.14,0.8,sucessful,1.0,171.43,Full,millitary
943,0.7,0.86,0.8,sucessful,0.75,1.61,Baseline,private
943,0.8,0.75,0.4,unsuccessful,42.0,42.75,Partial,private
943,0.6,1.0,0.8,sucessful,0.25,42.75,Full,private
943,0.9,1.33,0.3,unsuccessful,204.0,205.33,Baseline,commercial
943,0.5,26.4,0.9,sucessful,1.33,27.73,Partial,commercial
943,0.8,0.5,0.8,sucessful,0.5,27.73,Full,commercial
943,0.4,126.0,0.5,unsuccessful,39.6,165.6,Baseline,government
943,0.7,2.57,0.8,sucessful,2.25,4.82,Partial,government
943,0.7,0.86,0.4,unsuccessful,42.0,4.82,Full,government
943,0.6,12.0,0.5,unsuccessful,52.8,64.8,Baseline,millitary
943,0.9,2.67,0.7,sucessful,3.43,6.1,Partial,millitary
943,0.6,4.0,0.8,sucessful,1.0,6.1,Full,millitary
944,0.7,0.86,0.8,sucessful,0.75,1.61,Baseline,private
944,0.5,13.2,0.4,unsuccessful,42.0,55.2,Partial,private
944,0.5,4.4,0.9,sucessful,0.22,55.2,Full,private
944,0.7,1.71,0.3,unsuccessful,204.0,205.71,Baseline,commercial
944,0.4,84.0,0.6,sucessful,6.0,90.0,Partial,commercial
944,0.7,0.57,0.7,sucessful,0.57,90.0,Full,commercial
944,0.9,2.0,0.9,sucessful,2.0,4.0,Baseline,government
944,0.7,2.57,0.4,unsuccessful,126.0,128.57,Partial,government
944,0.5,13.2,0.9,sucessful,0.67,128.57,Full,government
944,0.2,864.0,0.6,sucessful,12.0,876.0,Baseline,millitary
944,0.7,3.43,0.9,sucessful,2.67,6.1,Partial,millitary
944,0.5,17.6,0.7,sucessful,1.14,6.1,Full,millitary
945,0.9,0.67,0.9,sucessful,0.67,1.34,Baseline,private
945,0.7,0.86,0.9,sucessful,0.67,1.53,Partial,private
945,0.4,14.0,0.8,sucessful,0.25,1.53,Full,private
945,0.5,26.4,0.5,unsuccessful,26.4,52.8,Baseline,commercial
945,0.9,1.33,0.8,sucessful,1.5,2.83,Partial,commercial
945,0.4,28.0,0.5,unsuccessful,8.8,2.83,Full,commercial
945,0.3,306.0,0.3,unsuccessful,306.0,612.0,Baseline,government
945,0.4,126.0,0.9,sucessful,2.0,128.0,Partial,government
945,0.7,0.86,0.8,sucessful,0.75,128.0,Full,government
945,0.6,12.0,0.7,sucessful,3.43,15.43,Baseline,millitary
945,0.4,168.0,0.8,sucessful,3.0,171.0,Partial,millitary
945,0.5,17.6,0.7,sucessful,1.14,171.0,Full,millitary
946,0.6,3.0,0.7,sucessful,0.86,3.86,Baseline,private
946,0.5,13.2,0.7,sucessful,0.86,14.06,Partial,private
946,0.9,0.22,0.8,sucessful,0.25,14.06,Full,private
946,0.4,84.0,0.4,unsuccessful,84.0,168.0,Baseline,commercial
946,0.9,1.33,0.8,sucessful,1.5,2.83,Partial,commercial
946,0.8,0.5,0.5,unsuccessful,8.8,2.83,Full,commercial
946,0.7,2.57,0.6,sucessful,9.0,11.57,Baseline,government
946,0.7,2.57,0.7,sucessful,2.57,5.14,Partial,government
946,0.7,0.86,0.5,unsuccessful,13.2,5.14,Full,government
946,0.7,3.43,0.5,unsuccessful,52.8,56.23,Baseline,millitary
946,0.9,2.67,0.9,sucessful,2.67,5.34,Partial,millitary
946,0.7,1.14,0.9,sucessful,0.89,5.34,Full,millitary
947,0.3,102.0,0.7,sucessful,0.86,102.86,Baseline,private
947,0.7,0.86,0.7,sucessful,0.86,1.72,Partial,private
947,0.8,0.25,0.8,sucessful,0.25,1.72,Full,private
947,0.8,1.5,0.8,sucessful,1.5,3.0,Baseline,commercial
947,0.5,26.4,0.4,unsuccessful,84.0,110.4,Partial,commercial
947,0.9,0.44,0.4,unsuccessful,28.0,110.4,Full,commercial
947,0.8,2.25,0.4,unsuccessful,126.0,128.25,Baseline,government
947,0.9,2.0,0.8,sucessful,2.25,4.25,Partial,government
947,0.7,0.86,0.9,sucessful,0.67,4.25,Full,government
947,0.7,3.43,0.5,unsuccessful,52.8,56.23,Baseline,millitary
947,0.7,3.43,0.7,sucessful,3.43,6.86,Partial,millitary
947,0.4,56.0,0.5,unsuccessful,17.6,6.86,Full,millitary
948,0.4,42.0,0.8,sucessful,0.75,42.75,Baseline,private
948,0.5,13.2,0.7,sucessful,0.86,14.06,Partial,private
948,0.5,4.4,0.4,unsuccessful,14.0,14.06,Full,private
948,0.7,1.71,0.7,sucessful,1.71,3.42,Baseline,commercial
948,0.4,84.0,0.5,unsuccessful,26.4,110.4,Partial,commercial
948,0.5,8.8,0.9,sucessful,0.44,110.4,Full,commercial
948,0.9,2.0,0.7,sucessful,2.57,4.57,Baseline,government
948,0.4,126.0,0.6,sucessful,9.0,135.0,Partial,government
948,0.4,42.0,0.4,unsuccessful,42.0,135.0,Full,government
948,0.6,12.0,0.7,sucessful,3.43,15.43,Baseline,millitary
948,0.7,3.43,0.9,sucessful,2.67,6.1,Partial,millitary
948,0.9,0.89,0.9,sucessful,0.89,6.1,Full,millitary
949,0.7,0.86,0.9,sucessful,0.67,1.53,Baseline,private
949,0.8,0.75,0.7,sucessful,0.86,1.61,Partial,private
949,0.8,0.25,0.4,unsuccessful,14.0,1.61,Full,private
949,0.6,6.0,0.6,sucessful,6.0,12.0,Baseline,commercial
949,0.4,84.0,0.5,unsuccessful,26.4,110.4,Partial,commercial
949,0.4,28.0,0.9,sucessful,0.44,110.4,Full,commercial
949,0.8,2.25,0.3,unsuccessful,306.0,308.25,Baseline,government
949,0.5,39.6,0.7,sucessful,2.57,42.17,Partial,government
949,0.7,0.86,0.8,sucessful,0.75,42.17,Full,government
949,0.5,52.8,0.4,unsuccessful,168.0,220.8,Baseline,millitary
949,0.8,3.0,0.5,unsuccessful,52.8,55.8,Partial,millitary
949,0.4,56.0,0.7,sucessful,1.14,55.8,Full,millitary
950,0.4,42.0,0.9,sucessful,0.67,42.67,Baseline,private
950,0.7,0.86,0.8,sucessful,0.75,1.61,Partial,private
950,0.9,0.22,0.9,sucessful,0.22,1.61,Full,private
950,0.9,1.33,0.5,unsuccessful,26.4,27.73,Baseline,commercial
950,0.8,1.5,0.7,sucessful,1.71,3.21,Partial,commercial
950,0.9,0.44,0.7,sucessful,0.57,3.21,Full,commercial
950,0.3,306.0,0.4,unsuccessful,126.0,432.0,Baseline,government
950,0.7,2.57,0.5,unsuccessful,39.6,42.17,Partial,government
950,0.5,13.2,0.4,unsuccessful,42.0,42.17,Full,government
950,0.4,168.0,0.4,unsuccessful,168.0,336.0,Baseline,millitary
950,0.7,3.43,0.8,sucessful,3.0,6.43,Partial,millitary
950,0.9,0.89,0.4,unsuccessful,56.0,6.43,Full,millitary
951,0.3,102.0,0.7,sucessful,0.86,102.86,Baseline,private
951,0.7,0.86,0.8,sucessful,0.75,1.61,Partial,private
951,0.8,0.25,0.7,sucessful,0.29,1.61,Full,private
951,0.6,6.0,0.4,unsuccessful,84.0,90.0,Baseline,commercial
951,0.7,1.71,0.5,unsuccessful,26.4,28.11,Partial,commercial
951,0.7,0.57,0.8,sucessful,0.5,28.11,Full,commercial
951,0.7,2.57,0.4,unsuccessful,126.0,128.57,Baseline,government
951,0.8,2.25,0.9,sucessful,2.0,4.25,Partial,government
951,0.7,0.86,0.7,sucessful,0.86,4.25,Full,government
951,0.9,2.67,0.4,unsuccessful,168.0,170.67,Baseline,millitary
951,0.7,3.43,0.5,unsuccessful,52.8,56.23,Partial,millitary
951,0.5,17.6,0.9,sucessful,0.89,56.23,Full,millitary
952,0.9,0.67,0.5,unsuccessful,13.2,13.87,Baseline,private
952,0.8,0.75,0.5,unsuccessful,13.2,13.95,Partial,private
952,0.7,0.29,0.7,sucessful,0.29,13.95,Full,private
952,0.8,1.5,0.8,sucessful,1.5,3.0,Baseline,commercial
952,0.9,1.33,0.8,sucessful,1.5,2.83,Partial,commercial
952,0.4,28.0,0.8,sucessful,0.5,2.83,Full,commercial
952,0.3,306.0,0.6,sucessful,9.0,315.0,Baseline,government
952,0.4,126.0,0.8,sucessful,2.25,128.25,Partial,government
952,0.5,13.2,0.7,sucessful,0.86,128.25,Full,government
952,0.6,12.0,0.6,sucessful,12.0,24.0,Baseline,millitary
952,0.7,3.43,0.9,sucessful,2.67,6.1,Partial,millitary
952,0.7,1.14,0.6,sucessful,4.0,6.1,Full,millitary
953,0.6,3.0,0.5,unsuccessful,13.2,16.2,Baseline,private
953,0.7,0.86,0.9,sucessful,0.67,1.53,Partial,private
953,0.8,0.25,0.6,sucessful,1.0,1.53,Full,private
953,0.6,6.0,0.5,unsuccessful,26.4,32.4,Baseline,commercial
953,0.8,1.5,0.7,sucessful,1.71,3.21,Partial,commercial
953,0.9,0.44,0.4,unsuccessful,28.0,3.21,Full,commercial
953,0.5,39.6,0.6,sucessful,9.0,48.6,Baseline,government
953,0.8,2.25,0.4,unsuccessful,126.0,128.25,Partial,government
953,0.7,0.86,0.5,unsuccessful,13.2,128.25,Full,government
953,0.4,168.0,0.4,unsuccessful,168.0,336.0,Baseline,millitary
953,0.4,168.0,0.5,unsuccessful,52.8,220.8,Partial,millitary
953,0.5,17.6,0.8,sucessful,1.0,220.8,Full,millitary
954,0.3,102.0,0.6,sucessful,3.0,105.0,Baseline,private
954,0.4,42.0,0.4,unsuccessful,42.0,84.0,Partial,private
954,0.7,0.29,0.7,sucessful,0.29,84.0,Full,private
954,0.4,84.0,0.8,sucessful,1.5,85.5,Baseline,commercial
954,0.5,26.4,0.8,sucessful,1.5,27.9,Partial,commercial
954,0.7,0.57,0.7,sucessful,0.57,27.9,Full,commercial
954,0.7,2.57,0.6,sucessful,9.0,11.57,Baseline,government
954,0.4,126.0,0.7,sucessful,2.57,128.57,Partial,government
954,0.4,42.0,0.7,sucessful,0.86,128.57,Full,government
954,0.6,12.0,0.6,sucessful,12.0,24.0,Baseline,millitary
954,0.4,168.0,0.6,sucessful,12.0,180.0,Partial,millitary
954,0.5,17.6,0.8,sucessful,1.0,180.0,Full,millitary
955,0.4,42.0,0.7,sucessful,0.86,42.86,Baseline,private
955,0.5,13.2,0.8,sucessful,0.75,13.95,Partial,private
955,0.5,4.4,0.7,sucessful,0.29,13.95,Full,private
955,0.8,1.5,0.8,sucessful,1.5,3.0,Baseline,commercial
955,0.5,26.4,0.4,unsuccessful,84.0,110.4,Partial,commercial
955,0.8,0.5,0.5,unsuccessful,8.8,110.4,Full,commercial
955,0.9,2.0,0.8,sucessful,2.25,4.25,Baseline,government
955,0.9,2.0,0.5,unsuccessful,39.6,41.6,Partial,government
955,0.5,13.2,0.7,sucessful,0.86,41.6,Full,government
955,0.7,3.43,0.2,unsuccessful,864.0,867.43,Baseline,millitary
955,0.8,3.0,0.7,sucessful,3.43,6.43,Partial,millitary
955,0.9,0.89,0.4,unsuccessful,56.0,6.43,Full,millitary
956,0.7,0.86,0.6,sucessful,3.0,3.86,Baseline,private
956,0.4,42.0,0.7,sucessful,0.86,42.86,Partial,private
956,0.7,0.29,0.8,sucessful,0.25,42.86,Full,private
956,0.7,1.71,0.8,sucessful,1.5,3.21,Baseline,commercial
956,0.8,1.5,0.9,sucessful,1.33,2.83,Partial,commercial
956,0.4,28.0,0.7,sucessful,0.57,2.83,Full,commercial
956,0.8,2.25,0.4,unsuccessful,126.0,128.25,Baseline,government
956,0.8,2.25,0.7,sucessful,2.57,4.82,Partial,government
956,0.4,42.0,0.5,unsuccessful,13.2,4.82,Full,government
956,0.6,12.0,0.9,sucessful,2.67,14.67,Baseline,millitary
956,0.7,3.43,0.5,unsuccessful,52.8,56.23,Partial,millitary
956,0.4,56.0,0.8,sucessful,1.0,56.23,Full,millitary
957,0.5,13.2,0.8,sucessful,0.75,13.95,Baseline,private
957,0.7,0.86,0.7,sucessful,0.86,1.72,Partial,private
957,0.8,0.25,0.7,sucessful,0.29,1.72,Full,private
957,0.5,26.4,0.8,sucessful,1.5,27.9,Baseline,commercial
957,0.9,1.33,0.5,unsuccessful,26.4,27.73,Partial,commercial
957,0.8,0.5,0.9,sucessful,0.44,27.73,Full,commercial
957,0.2,648.0,0.4,unsuccessful,126.0,774.0,Baseline,government
957,0.9,2.0,0.4,unsuccessful,126.0,128.0,Partial,government
957,0.6,3.0,0.5,unsuccessful,13.2,128.0,Full,government
957,0.6,12.0,0.3,unsuccessful,408.0,420.0,Baseline,millitary
957,0.6,12.0,0.7,sucessful,3.43,15.43,Partial,millitary
957,0.4,56.0,0.7,sucessful,1.14,15.43,Full,millitary
958,0.6,3.0,0.6,sucessful,3.0,6.0,Baseline,private
958,0.7,0.86,0.5,unsuccessful,13.2,14.06,Partial,private
958,0.8,0.25,0.9,sucessful,0.22,14.06,Full,private
958,0.6,6.0,0.7,sucessful,1.71,7.71,Baseline,commercial
958,0.7,1.71,0.7,sucessful,1.71,3.42,Partial,commercial
958,0.4,28.0,0.9,sucessful,0.44,3.42,Full,commercial
958,0.6,9.0,0.4,unsuccessful,126.0,135.0,Baseline,government
958,0.9,2.0,0.9,sucessful,2.0,4.0,Partial,government
958,0.4,42.0,0.4,unsuccessful,42.0,4.0,Full,government
958,0.7,3.43,0.5,unsuccessful,52.8,56.23,Baseline,millitary
958,0.5,52.8,0.8,sucessful,3.0,55.8,Partial,millitary
958,0.7,1.14,0.7,sucessful,1.14,55.8,Full,millitary
959,0.6,3.0,0.7,sucessful,0.86,3.86,Baseline,private
959,0.5,13.2,0.5,unsuccessful,13.2,26.4,Partial,private
959,0.4,14.0,0.8,sucessful,0.25,26.4,Full,private
959,0.7,1.71,0.6,sucessful,6.0,7.71,Baseline,commercial
959,0.9,1.33,0.4,unsuccessful,84.0,85.33,Partial,commercial
959,0.7,0.57,0.4,unsuccessful,28.0,85.33,Full,commercial
959,0.4,126.0,0.7,sucessful,2.57,128.57,Baseline,government
959,0.7,2.57,0.4,unsuccessful,126.0,128.57,Partial,government
959,0.5,13.2,0.8,sucessful,0.75,128.57,Full,government
959,0.3,408.0,0.5,unsuccessful,52.8,460.8,Baseline,millitary
959,0.7,3.43,0.4,unsuccessful,168.0,171.43,Partial,millitary
959,0.5,17.6,0.9,sucessful,0.89,171.43,Full,millitary
960,0.2,216.0,0.6,sucessful,3.0,219.0,Baseline,private
960,0.4,42.0,0.7,sucessful,0.86,42.86,Partial,private
960,0.5,4.4,0.5,unsuccessful,4.4,42.86,Full,private
960,0.9,1.33,0.5,unsuccessful,26.4,27.73,Baseline,commercial
960,0.9,1.33,0.9,sucessful,1.33,2.66,Partial,commercial
960,0.8,0.5,0.9,sucessful,0.44,2.66,Full,commercial
960,0.2,648.0,0.5,unsuccessful,39.6,687.6,Baseline,government
960,0.7,2.57,0.6,sucessful,9.0,11.57,Partial,government
960,0.8,0.75,0.9,sucessful,0.67,11.57,Full,government
960,0.5,52.8,0.7,sucessful,3.43,56.23,Baseline,millitary
960,0.5,52.8,0.9,sucessful,2.67,55.47,Partial,millitary
960,0.4,56.0,0.7,sucessful,1.14,55.47,Full,millitary
961,0.3,102.0,0.6,sucessful,3.0,105.0,Baseline,private
961,0.9,0.67,0.4,unsuccessful,42.0,42.67,Partial,private
961,0.7,0.29,0.4,unsuccessful,14.0,42.67,Full,private
961,0.9,1.33,0.6,sucessful,6.0,7.33,Baseline,commercial
961,0.9,1.33,0.8,sucessful,1.5,2.83,Partial,commercial
961,0.7,0.57,0.7,sucessful,0.57,2.83,Full,commercial
961,0.9,2.0,0.5,unsuccessful,39.6,41.6,Baseline,government
961,0.4,126.0,0.8,sucessful,2.25,128.25,Partial,government
