attempts,probability,status,block,decryption_level
3222,0.68,intercepted,block,advanced
3223,0.68,intercepted,block,advanced
3224,0.8,intercepted,block,advanced
3225,0.73,intercepted,block,advanced
3226,0.72,intercepted,block,advanced
3227,0.62,susceptible,attempt,advanced
3228,0.67,intercepted,block,advanced
3229,0.71,intercepted,block,advanced
3230,0.74,intercepted,block,advanced
3231,0.66,intercepted,block,advanced
3232,0.71,intercepted,block,advanced
3233,0.63,susceptible,attempt,advanced
3234,0.7,intercepted,block,advanced
3235,0.68,intercepted,block,advanced
3236,0.7,intercepted,block,advanced
3237,0.73,intercepted,block,advanced
3238,0.69,intercepted,block,advanced
3239,0.67,intercepted,block,advanced
3240,0.64,susceptible,attempt,advanced
3241,0.65,intercepted,block,advanced
3242,0.81,intercepted,block,advanced
3243,0.68,intercepted,block,advanced
3244,0.74,intercepted,block,advanced
3245,0.67,intercepted,block,advanced
3246,0.66,intercepted,block,advanced
3247,0.78,intercepted,block,advanced
3248,0.79,intercepted,block,advanced
3249,0.69,intercepted,block,advanced
3250,0.78,intercepted,block,advanced
3251,0.86,intercepted,block,advanced
3252,0.62,susceptible,attempt,advanced
3253,0.65,intercepted,block,advanced
3254,0.72,intercepted,block,advanced
3255,0.71,intercepted,block,advanced
3256,0.75,intercepted,block,advanced
3257,0.72,intercepted,block,advanced
3258,0.68,intercepted,block,advanced
3259,0.73,intercepted,block,advanced
3260,0.72,intercepted,block,advanced
3261,0.65,intercepted,block,advanced
3262,0.8,intercepted,block,advanced
3263,0.65,intercepted,block,advanced
3264,0.68,intercepted,block,advanced
3265,0.69,intercepted,block,advanced
3266,0.68,intercepted,block,advanced
3267,0.68,intercepted,block,advanced
3268,0.77,intercepted,block,advanced
3269,0.7,intercepted,block,advanced
3270,0.72,intercepted,block,advanced
3271,0.7,intercepted,block,advanced
3272,0.74,intercepted,block,advanced
3273,0.65,intercepted,block,advanced
3274,0.73,intercepted,block,advanced
3275,0.85,intercepted,block,advanced
3276,0.64,susceptible,attempt,advanced
3277,0.74,intercepted,block,advanced
3278,0.58,susceptible,attempt,advanced
3279,0.7,intercepted,block,advanced
3280,0.72,intercepted,block,advanced
3281,0.81,intercepted,block,advanced
3282,0.74,intercepted,block,advanced
3283,0.77,intercepted,block,advanced
3284,0.74,intercepted,block,advanced
3285,0.76,intercepted,block,advanced
3286,0.7,intercepted,block,advanced
3287,0.75,intercepted,block,advanced
3288,0.79,intercepted,block,advanced
3289,0.79,intercepted,block,advanced
3290,0.72,intercepted,block,advanced
3291,0.61,susceptible,attempt,advanced
3292,0.73,intercepted,block,advanced
3293,0.73,intercepted,block,advanced
3294,0.67,intercepted,block,advanced
3295,0.78,intercepted,block,advanced
3296,0.81,intercepted,block,advanced
3297,0.66,intercepted,block,advanced
3298,0.77,intercepted,block,advanced
3299,0.74,intercepted,block,advanced
3300,0.72,intercepted,block,advanced
3301,0.65,intercepted,block,advanced
3302,0.69,intercepted,block,advanced
3303,0.68,intercepted,block,advanced
3304,0.73,intercepted,block,advanced
3305,0.7,intercepted,block,advanced
3306,0.76,intercepted,block,advanced
3307,0.8,intercepted,block,advanced
3308,0.67,intercepted,block,advanced
3309,0.71,intercepted,block,advanced
3310,0.74,intercepted,block,advanced
3311,0.7,intercepted,block,advanced
3312,0.73,intercepted,block,advanced
3313,0.75,intercepted,block,advanced
3314,0.68,intercepted,block,advanced
3315,0.72,intercepted,block,advanced
3316,0.79,intercepted,block,advanced
3317,0.67,intercepted,block,advanced
3318,0.76,intercepted,block,advanced
3319,0.67,intercepted,block,advanced
3320,0.71,intercepted,block,advanced
3321,0.76,intercepted,block,advanced
3322,0.75,intercepted,block,advanced
3323,0.56,susceptible,attempt,advanced
3324,0.75,intercepted,block,advanced
3325,0.68,intercepted,block,advanced
3326,0.71,intercepted,block,advanced
3327,0.75,intercepted,block,advanced
3328,0.74,intercepted,block,advanced
3329,0.66,intercepted,block,advanced
3330,0.7,intercepted,block,advanced
3331,0.78,intercepted,block,advanced
3332,0.77,intercepted,block,advanced
3333,0.68,intercepted,block,advanced
3334,0.64,susceptible,attempt,advanced
3335,0.77,intercepted,block,advanced
3336,0.74,intercepted,block,advanced
3337,0.93,intercepted,block,advanced
3338,0.83,intercepted,block,advanced
3339,0.78,intercepted,block,advanced
3340,0.66,intercepted,block,advanced
3341,0.67,intercepted,block,advanced
3342,0.71,intercepted,block,advanced
3343,0.67,intercepted,block,advanced
3344,0.76,intercepted,block,advanced
3345,0.79,intercepted,block,advanced
3346,0.8,intercepted,block,advanced
3347,0.71,intercepted,block,advanced
3348,0.65,intercepted,block,advanced
3349,0.77,intercepted,block,advanced
3350,0.78,intercepted,block,advanced
3351,0.75,intercepted,block,advanced
3352,0.72,intercepted,block,advanced
3353,0.65,intercepted,block,advanced
3354,0.65,intercepted,block,advanced
3355,0.78,intercepted,block,advanced
3356,0.83,intercepted,block,advanced
3357,0.72,intercepted,block,advanced
3358,0.77,intercepted,block,advanced
3359,0.71,intercepted,block,advanced
3360,0.84,intercepted,block,advanced
3361,0.72,intercepted,block,advanced
3362,0.61,susceptible,attempt,advanced
3363,0.76,intercepted,block,advanced
3364,0.69,intercepted,block,advanced
3365,0.66,intercepted,block,advanced
3366,0.75,intercepted,block,advanced
3367,0.72,intercepted,block,advanced
3368,0.77,intercepted,block,advanced
3369,0.78,intercepted,block,advanced
3370,0.69,intercepted,block,advanced
3371,0.71,intercepted,block,advanced
3372,0.78,intercepted,block,advanced
3373,0.67,intercepted,block,advanced
3374,0.71,intercepted,block,advanced
3375,0.74,intercepted,block,advanced
3376,0.72,intercepted,block,advanced
3377,0.73,intercepted,block,advanced
3378,0.62,susceptible,attempt,advanced
3379,0.64,susceptible,attempt,advanced
3380,0.71,intercepted,block,advanced
3381,0.65,intercepted,block,advanced
3382,0.53,susceptible,attempt,advanced
3383,0.7,intercepted,block,advanced
3384,0.77,intercepted,block,advanced
3385,0.69,intercepted,block,advanced
3386,0.72,intercepted,block,advanced
3387,0.79,intercepted,block,advanced
3388,0.72,intercepted,block,advanced
3389,0.75,intercepted,block,advanced
3390,0.68,intercepted,block,advanced
3391,0.69,intercepted,block,advanced
3392,0.72,intercepted,block,advanced
3393,0.64,susceptible,attempt,advanced
3394,0.66,intercepted,block,advanced
3395,0.8,intercepted,block,advanced
3396,0.69,intercepted,block,advanced
3397,0.7,intercepted,block,advanced
3398,0.77,intercepted,block,advanced
3399,0.66,intercepted,block,advanced
3400,0.76,intercepted,block,advanced
3401,0.78,intercepted,block,advanced
3402,0.76,intercepted,block,advanced
3403,0.74,intercepted,block,advanced
3404,0.71,intercepted,block,advanced
3405,0.66,intercepted,block,advanced
3406,0.64,susceptible,attempt,advanced
3407,0.61,susceptible,attempt,advanced
3408,0.66,intercepted,block,advanced
3409,0.87,intercepted,block,advanced
3410,0.67,intercepted,block,advanced
3411,0.76,intercepted,block,advanced
3412,0.76,intercepted,block,advanced
3413,0.74,intercepted,block,advanced
3414,0.67,intercepted,block,advanced
3415,0.77,intercepted,block,advanced
3416,0.63,susceptible,attempt,advanced
3417,0.82,intercepted,block,advanced
3418,0.63,susceptible,attempt,advanced
3419,0.6,susceptible,attempt,advanced
3420,0.77,intercepted,block,advanced
3421,0.67,intercepted,block,advanced
3422,0.77,intercepted,block,advanced
3423,0.6,susceptible,attempt,advanced
3424,0.77,intercepted,block,advanced
3425,0.77,intercepted,block,advanced
3426,0.68,intercepted,block,advanced
3427,0.77,intercepted,block,advanced
3428,0.8,intercepted,block,advanced
3429,0.78,intercepted,block,advanced
3430,0.7,intercepted,block,advanced
3431,0.71,intercepted,block,advanced
3432,0.79,intercepted,block,advanced
3433,0.69,intercepted,block,advanced
3434,0.62,susceptible,attempt,advanced
3435,0.66,intercepted,block,advanced
3436,0.71,intercepted,block,advanced
3437,0.86,intercepted,block,advanced
3438,0.68,intercepted,block,advanced
3439,0.72,intercepted,block,advanced
3440,0.8,intercepted,block,advanced
3441,0.7,intercepted,block,advanced
3442,0.73,intercepted,block,advanced
3443,0.7,intercepted,block,advanced
3444,0.71,intercepted,block,advanced
3445,0.67,intercepted,block,advanced
3446,0.63,susceptible,attempt,advanced
3447,0.71,intercepted,block,advanced
3448,0.78,intercepted,block,advanced
3449,0.7,intercepted,block,advanced
3450,0.77,intercepted,block,advanced
3451,0.77,intercepted,block,advanced
3452,0.67,intercepted,block,advanced
3453,0.79,intercepted,block,advanced
3454,0.75,intercepted,block,advanced
3455,0.83,intercepted,block,advanced
3456,0.68,intercepted,block,advanced
3457,0.75,intercepted,block,advanced
3458,0.77,intercepted,block,advanced
3459,0.74,intercepted,block,advanced
3460,0.67,intercepted,block,advanced
3461,0.73,intercepted,block,advanced
3462,0.67,intercepted,block,advanced
3463,0.83,intercepted,block,advanced
3464,0.75,intercepted,block,advanced
3465,0.67,intercepted,block,advanced
3466,0.66,intercepted,block,advanced
3467,0.71,intercepted,block,advanced
3468,0.71,intercepted,block,advanced
3469,0.7,intercepted,block,advanced
3470,0.8,intercepted,block,advanced
3471,0.67,intercepted,block,advanced
3472,0.78,intercepted,block,advanced
3473,0.75,intercepted,block,advanced
3474,0.76,intercepted,block,advanced
3475,0.78,intercepted,block,advanced
3476,0.75,intercepted,block,advanced
3477,0.76,intercepted,block,advanced
3478,0.68,intercepted,block,advanced
3479,0.69,intercepted,block,advanced
3480,0.69,intercepted,block,advanced
3481,0.62,susceptible,attempt,advanced
3482,0.7,intercepted,block,advanced
3483,0.67,intercepted,block,advanced
3484,0.81,intercepted,block,advanced
3485,0.73,intercepted,block,advanced
3486,0.67,intercepted,block,advanced
3487,0.78,intercepted,block,advanced
3488,0.79,intercepted,block,advanced
3489,0.82,intercepted,block,advanced
3490,0.82,intercepted,block,advanced
3491,0.64,susceptible,attempt,advanced
3492,0.77,intercepted,block,advanced
3493,0.79,intercepted,block,advanced
3494,0.68,intercepted,block,advanced
3495,0.76,intercepted,block,advanced
3496,0.82,intercepted,block,advanced
3497,0.79,intercepted,block,advanced
3498,0.69,intercepted,block,advanced
3499,0.71,intercepted,block,advanced
3500,0.71,intercepted,block,advanced
3501,0.66,intercepted,block,advanced
3502,0.79,intercepted,block,advanced
3503,0.75,intercepted,block,advanced
3504,0.73,intercepted,block,advanced
3505,0.75,intercepted,block,advanced
3506,0.71,intercepted,block,advanced
3507,0.77,intercepted,block,advanced
3508,0.77,intercepted,block,advanced
3509,0.69,intercepted,block,advanced
3510,0.79,intercepted,block,advanced
3511,0.79,intercepted,block,advanced
3512,0.72,intercepted,block,advanced
3513,0.64,susceptible,attempt,advanced
3514,0.73,intercepted,block,advanced
3515,0.63,susceptible,attempt,advanced
3516,0.79,intercepted,block,advanced
3517,0.74,intercepted,block,advanced
3518,0.75,intercepted,block,advanced
3519,0.75,intercepted,block,advanced
3520,0.76,intercepted,block,advanced
3521,0.64,susceptible,attempt,advanced
3522,0.68,intercepted,block,advanced
3523,0.88,intercepted,block,advanced
3524,0.74,intercepted,block,advanced
3525,0.73,intercepted,block,advanced
3526,0.65,intercepted,block,advanced
3527,0.72,intercepted,block,advanced
3528,0.68,intercepted,block,advanced
3529,0.71,intercepted,block,advanced
3530,0.69,intercepted,block,advanced
3531,0.7,intercepted,block,advanced
3532,0.74,intercepted,block,advanced
3533,0.69,intercepted,block,advanced
3534,0.7,intercepted,block,advanced
3535,0.79,intercepted,block,advanced
3536,0.69,intercepted,block,advanced
3537,0.68,intercepted,block,advanced
3538,0.77,intercepted,block,advanced
3539,0.66,intercepted,block,advanced
3540,0.66,intercepted,block,advanced
3541,0.74,intercepted,block,advanced
3542,0.74,intercepted,block,advanced
3543,0.68,intercepted,block,advanced
3544,0.63,susceptible,attempt,advanced
3545,0.62,susceptible,attempt,advanced
3546,0.68,intercepted,block,advanced
3547,0.76,intercepted,block,advanced
3548,0.62,susceptible,attempt,advanced
3549,0.63,susceptible,attempt,advanced
3550,0.76,intercepted,block,advanced
3551,0.72,intercepted,block,advanced
3552,0.76,intercepted,block,advanced
3553,0.7,intercepted,block,advanced
3554,0.73,intercepted,block,advanced
3555,0.7,intercepted,block,advanced
3556,0.79,intercepted,block,advanced
3557,0.7,intercepted,block,advanced
3558,0.74,intercepted,block,advanced
3559,0.64,susceptible,attempt,advanced
3560,0.8,intercepted,block,advanced
3561,0.74,intercepted,block,advanced
3562,0.75,intercepted,block,advanced
3563,0.55,susceptible,attempt,advanced
3564,0.61,susceptible,attempt,advanced
3565,0.6,susceptible,attempt,advanced
3566,0.64,susceptible,attempt,advanced
3567,0.64,susceptible,attempt,advanced
3568,0.63,susceptible,attempt,advanced
3569,0.68,intercepted,block,advanced
3570,0.72,intercepted,block,advanced
3571,0.75,intercepted,block,advanced
3572,0.73,intercepted,block,advanced
3573,0.66,intercepted,block,advanced
3574,0.68,intercepted,block,advanced
3575,0.84,intercepted,block,advanced
3576,0.79,intercepted,block,advanced
3577,0.61,susceptible,attempt,advanced
3578,0.82,intercepted,block,advanced
3579,0.75,intercepted,block,advanced
3580,0.68,intercepted,block,advanced
3581,0.63,susceptible,attempt,advanced
3582,0.78,intercepted,block,advanced
3583,0.82,intercepted,block,advanced
3584,0.83,intercepted,block,advanced
3585,0.7,intercepted,block,advanced
3586,0.55,susceptible,attempt,advanced
3587,0.83,intercepted,block,advanced
3588,0.74,intercepted,block,advanced
3589,0.79,intercepted,block,advanced
3590,0.76,intercepted,block,advanced
3591,0.67,intercepted,block,advanced
3592,0.8,intercepted,block,advanced
3593,0.65,intercepted,block,advanced
3594,0.7,intercepted,block,advanced
3595,0.67,intercepted,block,advanced
3596,0.76,intercepted,block,advanced
3597,0.69,intercepted,block,advanced
3598,0.85,intercepted,block,advanced
3599,0.67,intercepted,block,advanced
3600,0.75,intercepted,block,advanced
3601,0.75,intercepted,block,advanced
3602,0.74,intercepted,block,advanced
3603,0.73,intercepted,block,advanced
3604,0.72,intercepted,block,advanced
3605,0.77,intercepted,block,advanced
3606,0.76,intercepted,block,advanced
3607,0.77,intercepted,block,advanced
3608,0.74,intercepted,block,advanced
3609,0.71,intercepted,block,advanced
3610,0.63,susceptible,attempt,advanced
3611,0.8,intercepted,block,advanced
3612,0.85,intercepted,block,advanced
3613,0.8,intercepted,block,advanced
3614,0.58,susceptible,attempt,advanced
3615,0.71,intercepted,block,advanced
3616,0.81,intercepted,block,advanced
3617,0.73,intercepted,block,advanced
3618,0.78,intercepted,block,advanced
3619,0.83,intercepted,block,advanced
3620,0.76,intercepted,block,advanced
3621,0.77,intercepted,block,advanced
3622,0.69,intercepted,block,advanced
3623,0.8,intercepted,block,advanced
3624,0.77,intercepted,block,advanced
3625,0.67,intercepted,block,advanced
3626,0.75,intercepted,block,advanced
3627,0.66,intercepted,block,advanced
3628,0.76,intercepted,block,advanced
3629,0.81,intercepted,block,advanced
3630,0.59,susceptible,attempt,advanced
3631,0.63,susceptible,attempt,advanced
3632,0.7,intercepted,block,advanced
3633,0.65,intercepted,block,advanced
3634,0.78,intercepted,block,advanced
3635,0.65,intercepted,block,advanced
3636,0.72,intercepted,block,advanced
3637,0.79,intercepted,block,advanced
3638,0.7,intercepted,block,advanced
3639,0.62,susceptible,attempt,advanced
3640,0.66,intercepted,block,advanced
3641,0.81,intercepted,block,advanced
3642,0.68,intercepted,block,advanced
3643,0.72,intercepted,block,advanced
3644,0.76,intercepted,block,advanced
3645,0.76,intercepted,block,advanced
3646,0.73,intercepted,block,advanced
3647,0.75,intercepted,block,advanced
3648,0.66,intercepted,block,advanced
3649,0.77,intercepted,block,advanced
3650,0.6,susceptible,attempt,advanced
3651,0.73,intercepted,block,advanced
3652,0.78,intercepted,block,advanced
3653,0.82,intercepted,block,advanced
3654,0.81,intercepted,block,advanced
3655,0.71,intercepted,block,advanced
3656,0.78,intercepted,block,advanced
3657,0.55,susceptible,attempt,advanced
3658,0.71,intercepted,block,advanced
3659,0.73,intercepted,block,advanced
3660,0.77,intercepted,block,advanced
3661,0.73,intercepted,block,advanced
3662,0.73,intercepted,block,advanced
3663,0.72,intercepted,block,advanced
3664,0.71,intercepted,block,advanced
3665,0.7,intercepted,block,advanced
