,iteration,message_status,probability,strategy
2294,229,unsuccessful,0.5,windtexter_baseline
2295,229,successful,0.6,windtexter_full
2296,229,unsuccessful,0.1,windtexter_full
2297,229,successful,0.8,windtexter_full
2298,229,unsuccessful,0.5,windtexter_full
2299,229,unsuccessful,0.5,windtexter_full
2300,230,unsuccessful,0.5,no_windtexter
2301,230,successful,0.7,no_windtexter
2302,230,successful,0.7,windtexter_baseline
2303,230,successful,0.6,windtexter_baseline
2304,230,unsuccessful,0.5,windtexter_baseline
2305,230,unsuccessful,0.4,windtexter_full
2306,230,unsuccessful,0.5,windtexter_full
2307,230,unsuccessful,0.3,windtexter_full
2308,230,unsuccessful,0.5,windtexter_full
2309,230,unsuccessful,0.2,windtexter_full
2310,231,unsuccessful,0.2,no_windtexter
2311,231,successful,0.7,no_windtexter
2312,231,unsuccessful,0.4,windtexter_baseline
2313,231,successful,0.8,windtexter_baseline
2314,231,successful,0.8,windtexter_baseline
2315,231,unsuccessful,0.5,windtexter_full
2316,231,unsuccessful,0.3,windtexter_full
2317,231,successful,0.6,windtexter_full
2318,231,successful,0.6,windtexter_full
2319,231,successful,0.7,windtexter_full
2320,232,unsuccessful,0.5,no_windtexter
2321,232,unsuccessful,0.3,no_windtexter
2322,232,unsuccessful,0.4,windtexter_baseline
2323,232,successful,0.6,windtexter_baseline
2324,232,unsuccessful,0.4,windtexter_baseline
2325,232,unsuccessful,0.3,windtexter_full
2326,232,successful,0.7,windtexter_full
2327,232,successful,0.6,windtexter_full
2328,232,unsuccessful,0.1,windtexter_full
2329,232,unsuccessful,0.3,windtexter_full
2330,233,successful,0.6,no_windtexter
2331,233,unsuccessful,0.3,no_windtexter
2332,233,unsuccessful,0.5,windtexter_baseline
2333,233,unsuccessful,0.1,windtexter_baseline
2334,233,unsuccessful,0.2,windtexter_baseline
2335,233,successful,0.7,windtexter_full
2336,233,unsuccessful,0.4,windtexter_full
2337,233,unsuccessful,0.1,windtexter_full
2338,233,successful,0.6,windtexter_full
2339,233,unsuccessful,0.4,windtexter_full
2340,234,unsuccessful,0.1,no_windtexter
2341,234,unsuccessful,0.2,no_windtexter
2342,234,unsuccessful,0.5,windtexter_baseline
2343,234,unsuccessful,0.3,windtexter_baseline
2344,234,successful,0.8,windtexter_baseline
2345,234,unsuccessful,0.5,windtexter_full
2346,234,unsuccessful,0.5,windtexter_full
2347,234,successful,0.6,windtexter_full
2348,234,unsuccessful,0.3,windtexter_full
2349,234,unsuccessful,0.5,windtexter_full
2350,235,unsuccessful,0.4,no_windtexter
2351,235,unsuccessful,0.5,no_windtexter
2352,235,unsuccessful,0.4,windtexter_baseline
2353,235,unsuccessful,0.4,windtexter_baseline
2354,235,unsuccessful,0.3,windtexter_baseline
2355,235,unsuccessful,0.3,windtexter_full
2356,235,unsuccessful,0.2,windtexter_full
2357,235,unsuccessful,0.4,windtexter_full
2358,235,unsuccessful,0.5,windtexter_full
2359,235,unsuccessful,0.3,windtexter_full
2360,236,unsuccessful,0.2,no_windtexter
2361,236,unsuccessful,0.1,no_windtexter
2362,236,unsuccessful,0.5,windtexter_baseline
2363,236,unsuccessful,0.2,windtexter_baseline
2364,236,successful,0.7,windtexter_baseline
2365,236,unsuccessful,0.5,windtexter_full
2366,236,unsuccessful,0.2,windtexter_full
2367,236,unsuccessful,0.5,windtexter_full
2368,236,unsuccessful,0.4,windtexter_full
2369,236,unsuccessful,0.5,windtexter_full
2370,237,unsuccessful,0.4,no_windtexter
2371,237,unsuccessful,0.2,no_windtexter
2372,237,unsuccessful,0.1,windtexter_baseline
2373,237,successful,0.6,windtexter_baseline
2374,237,successful,0.8,windtexter_baseline
2375,237,unsuccessful,0.4,windtexter_full
2376,237,successful,0.6,windtexter_full
2377,237,unsuccessful,0.5,windtexter_full
2378,237,successful,0.7,windtexter_full
2379,237,unsuccessful,0.2,windtexter_full
2380,238,unsuccessful,0.4,no_windtexter
2381,238,successful,0.7,no_windtexter
2382,238,successful,0.6,windtexter_baseline
2383,238,unsuccessful,0.4,windtexter_baseline
2384,238,unsuccessful,0.4,windtexter_baseline
2385,238,unsuccessful,0.3,windtexter_full
2386,238,successful,0.7,windtexter_full
2387,238,unsuccessful,0.5,windtexter_full
2388,238,unsuccessful,0.3,windtexter_full
2389,238,unsuccessful,0.3,windtexter_full
2390,239,successful,0.6,no_windtexter
2391,239,unsuccessful,0.4,no_windtexter
2392,239,unsuccessful,0.4,windtexter_baseline
2393,239,unsuccessful,0.4,windtexter_baseline
2394,239,successful,0.6,windtexter_baseline
2395,239,unsuccessful,0.3,windtexter_full
2396,239,unsuccessful,0.5,windtexter_full
2397,239,unsuccessful,0.4,windtexter_full
2398,239,unsuccessful,0.5,windtexter_full
2399,239,successful,0.7,windtexter_full
2400,240,successful,0.7,no_windtexter
2401,240,unsuccessful,0.4,no_windtexter
2402,240,unsuccessful,0.4,windtexter_baseline
2403,240,unsuccessful,0.1,windtexter_baseline
2404,240,unsuccessful,0.3,windtexter_baseline
2405,240,unsuccessful,0.5,windtexter_full
2406,240,unsuccessful,0.3,windtexter_full
2407,240,unsuccessful,0.3,windtexter_full
2408,240,unsuccessful,0.3,windtexter_full
2409,240,unsuccessful,0.3,windtexter_full
2410,241,unsuccessful,0.5,no_windtexter
2411,241,successful,0.6,no_windtexter
2412,241,successful,0.6,windtexter_baseline
2413,241,successful,0.7,windtexter_baseline
2414,241,unsuccessful,0.5,windtexter_baseline
2415,241,unsuccessful,0.3,windtexter_full
2416,241,unsuccessful,0.2,windtexter_full
2417,241,unsuccessful,0.5,windtexter_full
2418,241,unsuccessful,0.2,windtexter_full
2419,241,unsuccessful,0.4,windtexter_full
2420,242,successful,0.6,no_windtexter
2421,242,unsuccessful,0.4,no_windtexter
2422,242,successful,0.6,windtexter_baseline
2423,242,unsuccessful,0.5,windtexter_baseline
2424,242,successful,0.6,windtexter_baseline
2425,242,unsuccessful,0.1,windtexter_full
2426,242,successful,0.7,windtexter_full
2427,242,unsuccessful,0.5,windtexter_full
2428,242,unsuccessful,0.4,windtexter_full
2429,242,unsuccessful,0.3,windtexter_full
2430,243,unsuccessful,0.2,no_windtexter
2431,243,successful,0.6,no_windtexter
2432,243,unsuccessful,0.2,windtexter_baseline
2433,243,successful,0.7,windtexter_baseline
2434,243,unsuccessful,0.2,windtexter_baseline
2435,243,successful,0.6,windtexter_full
2436,243,unsuccessful,0.1,windtexter_full
2437,243,successful,0.7,windtexter_full
2438,243,successful,0.6,windtexter_full
2439,243,successful,0.7,windtexter_full
2440,244,unsuccessful,0.3,no_windtexter
2441,244,successful,0.6,no_windtexter
2442,244,successful,0.8,windtexter_baseline
2443,244,successful,0.7,windtexter_baseline
2444,244,unsuccessful,0.2,windtexter_baseline
2445,244,unsuccessful,0.5,windtexter_full
2446,244,successful,0.7,windtexter_full
2447,244,unsuccessful,0.4,windtexter_full
2448,244,unsuccessful,0.2,windtexter_full
2449,244,unsuccessful,0.4,windtexter_full
2450,245,successful,0.6,no_windtexter
2451,245,unsuccessful,0.5,no_windtexter
2452,245,unsuccessful,0.5,windtexter_baseline
2453,245,unsuccessful,0.3,windtexter_baseline
2454,245,unsuccessful,0.3,windtexter_baseline
2455,245,unsuccessful,0.3,windtexter_full
2456,245,unsuccessful,0.5,windtexter_full
2457,245,successful,0.6,windtexter_full
2458,245,unsuccessful,0.4,windtexter_full
2459,245,successful,0.7,windtexter_full
2460,246,successful,0.8,no_windtexter
2461,246,unsuccessful,0.5,no_windtexter
2462,246,unsuccessful,0.4,windtexter_baseline
2463,246,successful,0.8,windtexter_baseline
2464,246,unsuccessful,0.4,windtexter_baseline
2465,246,unsuccessful,0.5,windtexter_full
2466,246,unsuccessful,0.3,windtexter_full
2467,246,successful,0.7,windtexter_full
2468,246,unsuccessful,0.1,windtexter_full
2469,246,successful,0.7,windtexter_full
2470,247,successful,0.6,no_windtexter
2471,247,successful,0.8,no_windtexter
2472,247,successful,0.7,windtexter_baseline
2473,247,unsuccessful,0.5,windtexter_baseline
2474,247,unsuccessful,0.3,windtexter_baseline
2475,247,unsuccessful,0.4,windtexter_full
2476,247,unsuccessful,0.1,windtexter_full
2477,247,unsuccessful,0.3,windtexter_full
2478,247,successful,0.6,windtexter_full
2479,247,unsuccessful,0.2,windtexter_full
2480,248,unsuccessful,0.4,no_windtexter
2481,248,successful,0.6,no_windtexter
2482,248,unsuccessful,0.4,windtexter_baseline
2483,248,unsuccessful,0.5,windtexter_baseline
2484,248,unsuccessful,0.4,windtexter_baseline
2485,248,successful,0.6,windtexter_full
2486,248,unsuccessful,0.4,windtexter_full
2487,248,unsuccessful,0.5,windtexter_full
2488,248,unsuccessful,0.4,windtexter_full
2489,248,unsuccessful,0.3,windtexter_full
2490,249,successful,0.8,no_windtexter
2491,249,unsuccessful,0.5,no_windtexter
2492,249,successful,0.6,windtexter_baseline
2493,249,unsuccessful,0.2,windtexter_baseline
2494,249,unsuccessful,0.5,windtexter_baseline
2495,249,unsuccessful,0.4,windtexter_full
2496,249,successful,0.6,windtexter_full
2497,249,unsuccessful,0.4,windtexter_full
2498,249,unsuccessful,0.3,windtexter_full
2499,249,successful,0.6,windtexter_full
2500,250,unsuccessful,0.5,no_windtexter
2501,250,unsuccessful,0.4,no_windtexter
2502,250,unsuccessful,0.2,windtexter_baseline
2503,250,unsuccessful,0.4,windtexter_baseline
2504,250,unsuccessful,0.3,windtexter_baseline
2505,250,unsuccessful,0.4,windtexter_full
2506,250,unsuccessful,0.4,windtexter_full
2507,250,successful,0.6,windtexter_full
2508,250,successful,0.6,windtexter_full
2509,250,successful,0.8,windtexter_full
2510,251,unsuccessful,0.5,no_windtexter
2511,251,unsuccessful,0.4,no_windtexter
2512,251,unsuccessful,0.3,windtexter_baseline
2513,251,successful,0.6,windtexter_baseline
2514,251,successful,0.6,windtexter_baseline
2515,251,unsuccessful,0.5,windtexter_full
2516,251,successful,0.6,windtexter_full
2517,251,successful,0.8,windtexter_full
2518,251,unsuccessful,0.5,windtexter_full
2519,251,unsuccessful,0.5,windtexter_full
2520,252,unsuccessful,0.2,no_windtexter
2521,252,unsuccessful,0.5,no_windtexter
2522,252,unsuccessful,0.3,windtexter_baseline
2523,252,unsuccessful,0.2,windtexter_baseline
2524,252,unsuccessful,0.5,windtexter_baseline
2525,252,successful,0.7,windtexter_full
2526,252,successful,0.7,windtexter_full
2527,252,successful,0.7,windtexter_full
2528,252,unsuccessful,0.5,windtexter_full
2529,252,unsuccessful,0.4,windtexter_full
2530,253,successful,0.6,no_windtexter
2531,253,unsuccessful,0.4,no_windtexter
2532,253,unsuccessful,0.5,windtexter_baseline
2533,253,unsuccessful,0.3,windtexter_baseline
2534,253,successful,0.6,windtexter_baseline
2535,253,unsuccessful,0.4,windtexter_full
2536,253,successful,0.6,windtexter_full
2537,253,successful,0.6,windtexter_full
2538,253,unsuccessful,0.5,windtexter_full
2539,253,unsuccessful,0.5,windtexter_full
2540,254,successful,0.8,no_windtexter
2541,254,successful,0.7,no_windtexter
2542,254,unsuccessful,0.3,windtexter_baseline
2543,254,unsuccessful,0.1,windtexter_baseline
2544,254,successful,0.8,windtexter_baseline
2545,254,successful,0.7,windtexter_full
2546,254,unsuccessful,0.4,windtexter_full
2547,254,unsuccessful,0.5,windtexter_full
2548,254,successful,0.6,windtexter_full
2549,254,unsuccessful,0.3,windtexter_full
2550,255,unsuccessful,0.3,no_windtexter
2551,255,unsuccessful,0.3,no_windtexter
2552,255,unsuccessful,0.1,windtexter_baseline
2553,255,unsuccessful,0.5,windtexter_baseline
2554,255,successful,0.7,windtexter_baseline
2555,255,successful,0.6,windtexter_full
2556,255,successful,0.6,windtexter_full
2557,255,successful,0.6,windtexter_full
2558,255,unsuccessful,0.1,windtexter_full
2559,255,successful,0.6,windtexter_full
2560,256,unsuccessful,0.3,no_windtexter
2561,256,successful,0.7,no_windtexter
2562,256,successful,0.8,windtexter_baseline
2563,256,unsuccessful,0.4,windtexter_baseline
2564,256,successful,0.8,windtexter_baseline
2565,256,unsuccessful,0.5,windtexter_full
2566,256,successful,0.6,windtexter_full
2567,256,unsuccessful,0.4,windtexter_full
2568,256,unsuccessful,0.2,windtexter_full
2569,256,unsuccessful,0.4,windtexter_full
2570,257,unsuccessful,0.3,no_windtexter
2571,257,successful,0.6,no_windtexter
2572,257,unsuccessful,0.3,windtexter_baseline
2573,257,unsuccessful,0.5,windtexter_baseline
2574,257,unsuccessful,0.5,windtexter_baseline
2575,257,unsuccessful,0.2,windtexter_full
2576,257,successful,0.7,windtexter_full
2577,257,unsuccessful,0.5,windtexter_full
2578,257,successful,0.8,windtexter_full
2579,257,unsuccessful,0.4,windtexter_full
2580,258,successful,0.6,no_windtexter
2581,258,successful,0.7,no_windtexter
2582,258,successful,0.6,windtexter_baseline
2583,258,successful,0.7,windtexter_baseline
2584,258,unsuccessful,0.1,windtexter_baseline
2585,258,unsuccessful,0.5,windtexter_full
2586,258,unsuccessful,0.5,windtexter_full
2587,258,successful,0.8,windtexter_full
2588,258,unsuccessful,0.4,windtexter_full
2589,258,unsuccessful,0.3,windtexter_full
2590,259,unsuccessful,0.3,no_windtexter
2591,259,unsuccessful,0.3,no_windtexter
2592,259,successful,0.6,windtexter_baseline
2593,259,unsuccessful,0.4,windtexter_baseline
2594,259,successful,0.6,windtexter_baseline
2595,259,unsuccessful,0.4,windtexter_full
2596,259,successful,0.6,windtexter_full
2597,259,successful,0.6,windtexter_full
2598,259,unsuccessful,0.5,windtexter_full
2599,259,unsuccessful,0.4,windtexter_full
2600,260,unsuccessful,0.5,no_windtexter
2601,260,unsuccessful,0.3,no_windtexter
2602,260,successful,0.7,windtexter_baseline
2603,260,unsuccessful,0.2,windtexter_baseline
2604,260,unsuccessful,0.4,windtexter_baseline
2605,260,unsuccessful,0.4,windtexter_full
2606,260,successful,0.6,windtexter_full
2607,260,unsuccessful,0.3,windtexter_full
2608,260,unsuccessful,0.4,windtexter_full
2609,260,unsuccessful,0.2,windtexter_full
2610,261,unsuccessful,0.4,no_windtexter
2611,261,unsuccessful,0.1,no_windtexter
2612,261,unsuccessful,0.5,windtexter_baseline
2613,261,unsuccessful,0.5,windtexter_baseline
2614,261,successful,0.6,windtexter_baseline
2615,261,unsuccessful,0.3,windtexter_full
2616,261,successful,0.7,windtexter_full
2617,261,successful,0.6,windtexter_full
2618,261,unsuccessful,0.3,windtexter_full
2619,261,unsuccessful,0.5,windtexter_full
2620,262,unsuccessful,0.4,no_windtexter
2621,262,successful,0.6,no_windtexter
2622,262,unsuccessful,0.4,windtexter_baseline
2623,262,unsuccessful,0.3,windtexter_baseline
2624,262,unsuccessful,0.4,windtexter_baseline
2625,262,successful,0.6,windtexter_full
2626,262,unsuccessful,0.5,windtexter_full
2627,262,unsuccessful,0.4,windtexter_full
2628,262,unsuccessful,0.2,windtexter_full
2629,262,unsuccessful,0.4,windtexter_full
2630,263,unsuccessful,0.4,no_windtexter
2631,263,unsuccessful,0.3,no_windtexter
2632,263,unsuccessful,0.4,windtexter_baseline
2633,263,unsuccessful,0.4,windtexter_baseline
2634,263,successful,0.6,windtexter_baseline
2635,263,successful,0.8,windtexter_full
2636,263,successful,0.6,windtexter_full
2637,263,unsuccessful,0.5,windtexter_full
2638,263,successful,0.8,windtexter_full
2639,263,unsuccessful,0.2,windtexter_full
2640,264,unsuccessful,0.3,no_windtexter
2641,264,unsuccessful,0.4,no_windtexter
2642,264,unsuccessful,0.5,windtexter_baseline
2643,264,unsuccessful,0.4,windtexter_baseline
2644,264,unsuccessful,0.3,windtexter_baseline
2645,264,unsuccessful,0.1,windtexter_full
2646,264,successful,0.6,windtexter_full
2647,264,successful,0.8,windtexter_full
2648,264,unsuccessful,0.2,windtexter_full
2649,264,successful,0.6,windtexter_full
2650,265,unsuccessful,0.1,no_windtexter
2651,265,successful,0.7,no_windtexter
2652,265,successful,0.8,windtexter_baseline
2653,265,unsuccessful,0.4,windtexter_baseline
2654,265,unsuccessful,0.5,windtexter_baseline
2655,265,successful,0.7,windtexter_full
2656,265,successful,0.6,windtexter_full
2657,265,unsuccessful,0.4,windtexter_full
2658,265,successful,0.8,windtexter_full
2659,265,successful,0.8,windtexter_full
2660,266,successful,0.7,no_windtexter
2661,266,unsuccessful,0.3,no_windtexter
2662,266,unsuccessful,0.4,windtexter_baseline
2663,266,successful,0.7,windtexter_baseline
2664,266,unsuccessful,0.4,windtexter_baseline
2665,266,unsuccessful,0.3,windtexter_full
2666,266,unsuccessful,0.3,windtexter_full
2667,266,unsuccessful,0.2,windtexter_full
2668,266,successful,0.8,windtexter_full
2669,266,successful,0.6,windtexter_full
2670,267,unsuccessful,0.5,no_windtexter
2671,267,successful,0.8,no_windtexter
2672,267,successful,0.6,windtexter_baseline
2673,267,unsuccessful,0.1,windtexter_baseline
2674,267,unsuccessful,0.2,windtexter_baseline
2675,267,unsuccessful,0.4,windtexter_full
2676,267,successful,0.6,windtexter_full
2677,267,successful,0.6,windtexter_full
2678,267,unsuccessful,0.2,windtexter_full
2679,267,unsuccessful,0.4,windtexter_full
2680,268,unsuccessful,0.3,no_windtexter
2681,268,unsuccessful,0.3,no_windtexter
2682,268,unsuccessful,0.3,windtexter_baseline
2683,268,unsuccessful,0.4,windtexter_baseline
2684,268,unsuccessful,0.5,windtexter_baseline
2685,268,unsuccessful,0.3,windtexter_full
2686,268,unsuccessful,0.5,windtexter_full
2687,268,successful,0.8,windtexter_full
2688,268,unsuccessful,0.4,windtexter_full
2689,268,unsuccessful,0.5,windtexter_full
2690,269,successful,0.7,no_windtexter
2691,269,successful,0.7,no_windtexter
2692,269,unsuccessful,0.2,windtexter_baseline
2693,269,successful,0.8,windtexter_baseline
2694,269,successful,0.7,windtexter_baseline
2695,269,unsuccessful,0.5,windtexter_full
2696,269,unsuccessful,0.2,windtexter_full
2697,269,unsuccessful,0.5,windtexter_full
2698,269,unsuccessful,0.3,windtexter_full
2699,269,unsuccessful,0.5,windtexter_full
2700,270,successful,0.6,no_windtexter
2701,270,successful,0.7,no_windtexter
2702,270,successful,0.6,windtexter_baseline
2703,270,unsuccessful,0.2,windtexter_baseline
2704,270,unsuccessful,0.5,windtexter_baseline
2705,270,unsuccessful,0.2,windtexter_full
2706,270,unsuccessful,0.3,windtexter_full
2707,270,unsuccessful,0.5,windtexter_full
2708,270,unsuccessful,0.1,windtexter_full
2709,270,unsuccessful,0.4,windtexter_full
2710,271,unsuccessful,0.4,no_windtexter
2711,271,successful,0.7,no_windtexter
2712,271,successful,0.7,windtexter_baseline
2713,271,successful,0.6,windtexter_baseline
2714,271,successful,0.6,windtexter_baseline
2715,271,unsuccessful,0.2,windtexter_full
2716,271,successful,0.7,windtexter_full
2717,271,unsuccessful,0.3,windtexter_full
2718,271,successful,0.8,windtexter_full
2719,271,unsuccessful,0.3,windtexter_full
2720,272,unsuccessful,0.3,no_windtexter
2721,272,unsuccessful,0.3,no_windtexter
2722,272,unsuccessful,0.4,windtexter_baseline
2723,272,unsuccessful,0.3,windtexter_baseline
2724,272,unsuccessful,0.2,windtexter_baseline
2725,272,successful,0.6,windtexter_full
2726,272,unsuccessful,0.5,windtexter_full
2727,272,unsuccessful,0.5,windtexter_full
2728,272,unsuccessful,0.3,windtexter_full
2729,272,unsuccessful,0.5,windtexter_full
2730,273,unsuccessful,0.5,no_windtexter
2731,273,unsuccessful,0.3,no_windtexter
2732,273,unsuccessful,0.4,windtexter_baseline
2733,273,unsuccessful,0.4,windtexter_baseline
2734,273,successful,0.7,windtexter_baseline
2735,273,successful,0.6,windtexter_full
