iteration,interception_probability,interception_cost,block_probability,message_status,message_block_cost,total_cost,windtexter
608,0.8,3000,0.7,sucessful,4000,7000.0,Partial
608,0.9,2000,0.9,sucessful,2000,2000.0,Full
609,0.4,7000,0.4,unsuccessful,7000,14000.0,Baseline
609,0.9,2000,0.4,unsuccessful,7000,9000.0,Partial
609,0.9,2000,0.9,sucessful,2000,2000.0,Full
610,0.5,6000,0.8,sucessful,3000,9000.0,Baseline
610,0.9,2000,0.5,unsuccessful,6000,8000.0,Partial
610,0.9,2000,0.9,sucessful,2000,2000.0,Full
611,0.9,2000,0.9,sucessful,2000,4000.0,Baseline
611,0.8,3000,0.7,sucessful,4000,7000.0,Partial
611,0.9,2000,0.6,sucessful,5000,3500.0,Full
612,0.5,6000,0.5,unsuccessful,6000,12000.0,Baseline
612,0.7,4000,0.8,sucessful,3000,7000.0,Partial
612,0.7,4000,0.9,sucessful,2000,3000.0,Full
613,0.7,4000,0.6,sucessful,5000,9000.0,Baseline
613,0.7,4000,0.7,sucessful,4000,8000.0,Partial
613,0.9,2000,0.9,sucessful,2000,2000.0,Full
614,0.7,4000,0.3,unsuccessful,8000,12000.0,Baseline
614,0.8,3000,0.8,sucessful,3000,6000.0,Partial
614,0.7,4000,0.9,sucessful,2000,3000.0,Full
615,0.4,7000,0.7,sucessful,4000,11000.0,Baseline
615,0.9,2000,0.4,unsuccessful,7000,9000.0,Partial
615,0.9,2000,0.8,sucessful,3000,2500.0,Full
616,0.3,8000,0.7,sucessful,4000,12000.0,Baseline
616,0.7,4000,0.9,sucessful,2000,6000.0,Partial
616,0.9,2000,0.9,sucessful,2000,2000.0,Full
617,0.5,6000,0.6,sucessful,5000,11000.0,Baseline
617,0.4,7000,0.5,unsuccessful,6000,13000.0,Partial
617,0.9,2000,0.9,sucessful,2000,2000.0,Full
618,0.8,3000,0.6,sucessful,5000,8000.0,Baseline
618,0.9,2000,0.7,sucessful,4000,6000.0,Partial
618,0.9,2000,0.8,sucessful,3000,2500.0,Full
619,0.9,2000,0.3,unsuccessful,8000,10000.0,Baseline
619,0.5,6000,0.4,unsuccessful,7000,13000.0,Partial
619,0.9,2000,0.8,sucessful,3000,2500.0,Full
620,0.3,8000,0.5,unsuccessful,6000,14000.0,Baseline
620,0.8,3000,0.4,unsuccessful,7000,10000.0,Partial
620,0.9,2000,0.9,sucessful,2000,2000.0,Full
621,0.5,6000,0.7,sucessful,4000,10000.0,Baseline
621,0.5,6000,0.5,unsuccessful,6000,12000.0,Partial
621,0.8,3000,0.9,sucessful,2000,2500.0,Full
622,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
622,0.8,3000,0.5,unsuccessful,6000,9000.0,Partial
622,0.9,2000,0.9,sucessful,2000,2000.0,Full
623,0.4,7000,0.7,sucessful,4000,11000.0,Baseline
623,0.9,2000,0.7,sucessful,4000,6000.0,Partial
623,0.9,2000,0.9,sucessful,2000,2000.0,Full
624,0.8,3000,0.6,sucessful,5000,8000.0,Baseline
624,0.7,4000,0.9,sucessful,2000,6000.0,Partial
624,0.9,2000,0.8,sucessful,3000,2500.0,Full
625,0.4,7000,0.8,sucessful,3000,10000.0,Baseline
625,0.9,2000,0.9,sucessful,2000,4000.0,Partial
625,0.8,3000,0.9,sucessful,2000,2500.0,Full
626,0.4,7000,0.5,unsuccessful,6000,13000.0,Baseline
626,0.5,6000,0.4,unsuccessful,7000,13000.0,Partial
626,0.9,2000,0.7,sucessful,4000,3000.0,Full
627,0.7,4000,0.5,unsuccessful,6000,10000.0,Baseline
627,0.7,4000,0.9,sucessful,2000,6000.0,Partial
627,0.7,4000,0.6,sucessful,5000,4500.0,Full
628,0.7,4000,0.7,sucessful,4000,8000.0,Baseline
628,0.5,6000,0.7,sucessful,4000,10000.0,Partial
628,0.9,2000,0.9,sucessful,2000,2000.0,Full
629,0.8,3000,0.6,sucessful,5000,8000.0,Baseline
629,0.7,4000,0.7,sucessful,4000,8000.0,Partial
629,0.8,3000,0.9,sucessful,2000,2500.0,Full
630,0.6,5000,0.7,sucessful,4000,9000.0,Baseline
630,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
630,0.9,2000,0.9,sucessful,2000,2000.0,Full
631,0.3,8000,0.6,sucessful,5000,13000.0,Baseline
631,0.9,2000,0.7,sucessful,4000,6000.0,Partial
631,0.6,5000,0.9,sucessful,2000,3500.0,Full
632,0.7,4000,0.2,unsuccessful,9000,13000.0,Baseline
632,0.8,3000,0.4,unsuccessful,7000,10000.0,Partial
632,0.9,2000,0.9,sucessful,2000,2000.0,Full
633,0.5,6000,0.6,sucessful,5000,11000.0,Baseline
633,0.5,6000,0.7,sucessful,4000,10000.0,Partial
633,0.9,2000,0.8,sucessful,3000,2500.0,Full
634,0.8,3000,0.8,sucessful,3000,6000.0,Baseline
634,0.7,4000,0.7,sucessful,4000,8000.0,Partial
634,0.7,4000,0.9,sucessful,2000,3000.0,Full
635,0.6,5000,0.9,sucessful,2000,7000.0,Baseline
635,0.8,3000,0.7,sucessful,4000,7000.0,Partial
635,0.8,3000,0.7,sucessful,4000,3500.0,Full
636,0.8,3000,0.5,unsuccessful,6000,9000.0,Baseline
636,0.7,4000,0.8,sucessful,3000,7000.0,Partial
636,0.9,2000,0.9,sucessful,2000,2000.0,Full
637,0.6,5000,0.5,unsuccessful,6000,11000.0,Baseline
637,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
637,0.9,2000,0.9,sucessful,2000,2000.0,Full
638,0.6,5000,0.9,sucessful,2000,7000.0,Baseline
638,0.9,2000,0.7,sucessful,4000,6000.0,Partial
638,0.9,2000,0.8,sucessful,3000,2500.0,Full
639,0.6,5000,0.4,unsuccessful,7000,12000.0,Baseline
639,0.8,3000,0.7,sucessful,4000,7000.0,Partial
639,0.9,2000,0.7,sucessful,4000,3000.0,Full
640,0.8,3000,0.9,sucessful,2000,5000.0,Baseline
640,0.8,3000,0.5,unsuccessful,6000,9000.0,Partial
640,0.9,2000,0.9,sucessful,2000,2000.0,Full
641,0.7,4000,0.8,sucessful,3000,7000.0,Baseline
641,0.8,3000,0.7,sucessful,4000,7000.0,Partial
641,0.8,3000,0.6,sucessful,5000,4000.0,Full
642,0.5,6000,0.4,unsuccessful,7000,13000.0,Baseline
642,0.8,3000,0.8,sucessful,3000,6000.0,Partial
642,0.9,2000,0.9,sucessful,2000,2000.0,Full
643,0.9,2000,0.6,sucessful,5000,7000.0,Baseline
643,0.9,2000,0.5,unsuccessful,6000,8000.0,Partial
643,0.9,2000,0.9,sucessful,2000,2000.0,Full
644,0.4,7000,0.5,unsuccessful,6000,13000.0,Baseline
644,0.5,6000,0.7,sucessful,4000,10000.0,Partial
644,0.9,2000,0.9,sucessful,2000,2000.0,Full
645,0.5,6000,0.6,sucessful,5000,11000.0,Baseline
645,0.4,7000,0.7,sucessful,4000,11000.0,Partial
645,0.9,2000,0.8,sucessful,3000,2500.0,Full
646,0.4,7000,0.7,sucessful,4000,11000.0,Baseline
646,0.9,2000,0.4,unsuccessful,7000,9000.0,Partial
646,0.8,3000,0.9,sucessful,2000,2500.0,Full
647,0.8,3000,0.8,sucessful,3000,6000.0,Baseline
647,0.6,5000,0.7,sucessful,4000,9000.0,Partial
647,0.8,3000,0.8,sucessful,3000,3000.0,Full
648,0.4,7000,0.4,unsuccessful,7000,14000.0,Baseline
648,0.4,7000,0.8,sucessful,3000,10000.0,Partial
648,0.9,2000,0.9,sucessful,2000,2000.0,Full
649,0.4,7000,0.9,sucessful,2000,9000.0,Baseline
649,0.5,6000,0.9,sucessful,2000,8000.0,Partial
649,0.9,2000,0.9,sucessful,2000,2000.0,Full
650,0.7,4000,0.6,sucessful,5000,9000.0,Baseline
650,0.7,4000,0.8,sucessful,3000,7000.0,Partial
650,0.9,2000,0.6,sucessful,5000,3500.0,Full
651,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
651,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
651,0.9,2000,0.8,sucessful,3000,2500.0,Full
652,0.9,2000,0.4,unsuccessful,7000,9000.0,Baseline
652,0.7,4000,0.7,sucessful,4000,8000.0,Partial
652,0.9,2000,0.9,sucessful,2000,2000.0,Full
653,0.9,2000,0.6,sucessful,5000,7000.0,Baseline
653,0.4,7000,0.8,sucessful,3000,10000.0,Partial
653,0.9,2000,0.9,sucessful,2000,2000.0,Full
654,0.3,8000,0.7,sucessful,4000,12000.0,Baseline
654,0.7,4000,0.7,sucessful,4000,8000.0,Partial
654,0.9,2000,0.8,sucessful,3000,2500.0,Full
655,0.7,4000,0.3,unsuccessful,8000,12000.0,Baseline
655,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
655,0.7,4000,0.9,sucessful,2000,3000.0,Full
656,0.7,4000,0.8,sucessful,3000,7000.0,Baseline
656,0.7,4000,0.9,sucessful,2000,6000.0,Partial
656,0.8,3000,0.9,sucessful,2000,2500.0,Full
657,0.6,5000,0.4,unsuccessful,7000,12000.0,Baseline
657,0.4,7000,0.8,sucessful,3000,10000.0,Partial
657,0.8,3000,0.9,sucessful,2000,2500.0,Full
658,0.3,8000,0.9,sucessful,2000,10000.0,Baseline
658,0.8,3000,0.7,sucessful,4000,7000.0,Partial
658,0.8,3000,0.9,sucessful,2000,2500.0,Full
659,0.6,5000,0.2,unsuccessful,9000,14000.0,Baseline
659,0.8,3000,0.4,unsuccessful,7000,10000.0,Partial
659,0.9,2000,0.8,sucessful,3000,2500.0,Full
660,0.4,7000,0.8,sucessful,3000,10000.0,Baseline
660,0.7,4000,0.7,sucessful,4000,8000.0,Partial
660,0.9,2000,0.8,sucessful,3000,2500.0,Full
661,0.7,4000,0.9,sucessful,2000,6000.0,Baseline
661,0.4,7000,0.8,sucessful,3000,10000.0,Partial
661,0.9,2000,0.8,sucessful,3000,2500.0,Full
662,0.9,2000,0.4,unsuccessful,7000,9000.0,Baseline
662,0.8,3000,0.4,unsuccessful,7000,10000.0,Partial
662,0.7,4000,0.9,sucessful,2000,3000.0,Full
663,0.4,7000,0.5,unsuccessful,6000,13000.0,Baseline
663,0.9,2000,0.7,sucessful,4000,6000.0,Partial
663,0.9,2000,0.9,sucessful,2000,2000.0,Full
664,0.7,4000,0.8,sucessful,3000,7000.0,Baseline
664,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
664,0.9,2000,0.9,sucessful,2000,2000.0,Full
665,0.8,3000,0.6,sucessful,5000,8000.0,Baseline
665,0.7,4000,0.6,sucessful,5000,9000.0,Partial
665,0.7,4000,0.8,sucessful,3000,3500.0,Full
666,0.6,5000,0.2,unsuccessful,9000,14000.0,Baseline
666,0.8,3000,0.5,unsuccessful,6000,9000.0,Partial
666,0.9,2000,0.9,sucessful,2000,2000.0,Full
667,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
667,0.7,4000,0.7,sucessful,4000,8000.0,Partial
667,0.9,2000,0.8,sucessful,3000,2500.0,Full
668,0.4,7000,0.9,sucessful,2000,9000.0,Baseline
668,0.8,3000,0.4,unsuccessful,7000,10000.0,Partial
668,0.9,2000,0.7,sucessful,4000,3000.0,Full
669,0.7,4000,0.7,sucessful,4000,8000.0,Baseline
669,0.4,7000,0.7,sucessful,4000,11000.0,Partial
669,0.8,3000,0.9,sucessful,2000,2500.0,Full
670,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
670,0.7,4000,0.7,sucessful,4000,8000.0,Partial
670,0.9,2000,0.7,sucessful,4000,3000.0,Full
671,0.4,7000,0.5,unsuccessful,6000,13000.0,Baseline
671,0.8,3000,0.8,sucessful,3000,6000.0,Partial
671,0.8,3000,0.8,sucessful,3000,3000.0,Full
672,0.4,7000,0.7,sucessful,4000,11000.0,Baseline
672,0.4,7000,0.9,sucessful,2000,9000.0,Partial
672,0.8,3000,0.8,sucessful,3000,3000.0,Full
673,0.7,4000,0.5,unsuccessful,6000,10000.0,Baseline
673,0.7,4000,0.8,sucessful,3000,7000.0,Partial
673,0.9,2000,0.9,sucessful,2000,2000.0,Full
674,0.5,6000,0.3,unsuccessful,8000,14000.0,Baseline
674,0.5,6000,0.8,sucessful,3000,9000.0,Partial
674,0.9,2000,0.7,sucessful,4000,3000.0,Full
675,0.6,5000,0.7,sucessful,4000,9000.0,Baseline
675,0.8,3000,0.7,sucessful,4000,7000.0,Partial
675,0.9,2000,0.9,sucessful,2000,2000.0,Full
676,0.4,7000,0.3,unsuccessful,8000,15000.0,Baseline
676,0.4,7000,0.9,sucessful,2000,9000.0,Partial
676,0.9,2000,0.9,sucessful,2000,2000.0,Full
677,0.6,5000,0.8,sucessful,3000,8000.0,Baseline
677,0.4,7000,0.5,unsuccessful,6000,13000.0,Partial
677,0.8,3000,0.6,sucessful,5000,4000.0,Full
678,0.8,3000,0.7,sucessful,4000,7000.0,Baseline
678,0.5,6000,0.7,sucessful,4000,10000.0,Partial
678,0.7,4000,0.8,sucessful,3000,3500.0,Full
679,0.3,8000,0.7,sucessful,4000,12000.0,Baseline
679,0.7,4000,0.8,sucessful,3000,7000.0,Partial
679,0.9,2000,0.9,sucessful,2000,2000.0,Full
680,0.5,6000,0.6,sucessful,5000,11000.0,Baseline
680,0.5,6000,0.5,unsuccessful,6000,12000.0,Partial
680,0.8,3000,0.9,sucessful,2000,2500.0,Full
681,0.4,7000,0.7,sucessful,4000,11000.0,Baseline
681,0.7,4000,0.7,sucessful,4000,8000.0,Partial
681,0.9,2000,0.9,sucessful,2000,2000.0,Full
682,0.5,6000,0.9,sucessful,2000,8000.0,Baseline
682,0.5,6000,0.8,sucessful,3000,9000.0,Partial
682,0.7,4000,0.9,sucessful,2000,3000.0,Full
683,0.3,8000,0.9,sucessful,2000,10000.0,Baseline
683,0.5,6000,0.9,sucessful,2000,8000.0,Partial
683,0.9,2000,0.8,sucessful,3000,2500.0,Full
684,0.5,6000,0.6,sucessful,5000,11000.0,Baseline
684,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
684,0.8,3000,0.9,sucessful,2000,2500.0,Full
685,0.6,5000,0.8,sucessful,3000,8000.0,Baseline
685,0.4,7000,0.9,sucessful,2000,9000.0,Partial
685,0.8,3000,0.9,sucessful,2000,2500.0,Full
686,0.4,7000,0.8,sucessful,3000,10000.0,Baseline
686,0.7,4000,0.7,sucessful,4000,8000.0,Partial
686,0.8,3000,0.8,sucessful,3000,3000.0,Full
687,0.7,4000,0.7,sucessful,4000,8000.0,Baseline
687,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
687,0.9,2000,0.9,sucessful,2000,2000.0,Full
688,0.9,2000,0.6,sucessful,5000,7000.0,Baseline
688,0.9,2000,0.4,unsuccessful,7000,9000.0,Partial
688,0.9,2000,0.8,sucessful,3000,2500.0,Full
689,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
689,0.9,2000,0.7,sucessful,4000,6000.0,Partial
689,0.8,3000,0.7,sucessful,4000,3500.0,Full
690,0.8,3000,0.6,sucessful,5000,8000.0,Baseline
690,0.7,4000,0.8,sucessful,3000,7000.0,Partial
690,0.7,4000,0.8,sucessful,3000,3500.0,Full
691,0.9,2000,0.6,sucessful,5000,7000.0,Baseline
691,0.5,6000,0.9,sucessful,2000,8000.0,Partial
691,0.9,2000,0.8,sucessful,3000,2500.0,Full
692,0.6,5000,0.7,sucessful,4000,9000.0,Baseline
692,0.4,7000,0.8,sucessful,3000,10000.0,Partial
692,0.8,3000,0.9,sucessful,2000,2500.0,Full
693,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
693,0.4,7000,0.5,unsuccessful,6000,13000.0,Partial
693,0.7,4000,0.8,sucessful,3000,3500.0,Full
694,0.8,3000,0.7,sucessful,4000,7000.0,Baseline
694,0.7,4000,0.9,sucessful,2000,6000.0,Partial
694,0.9,2000,0.8,sucessful,3000,2500.0,Full
695,0.7,4000,0.8,sucessful,3000,7000.0,Baseline
695,0.8,3000,0.9,sucessful,2000,5000.0,Partial
695,0.9,2000,0.9,sucessful,2000,2000.0,Full
696,0.5,6000,0.9,sucessful,2000,8000.0,Baseline
696,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
696,0.9,2000,0.9,sucessful,2000,2000.0,Full
697,0.9,2000,0.6,sucessful,5000,7000.0,Baseline
697,0.4,7000,0.4,unsuccessful,7000,14000.0,Partial
697,0.9,2000,0.7,sucessful,4000,3000.0,Full
698,0.6,5000,0.5,unsuccessful,6000,11000.0,Baseline
698,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
698,0.9,2000,0.8,sucessful,3000,2500.0,Full
699,0.8,3000,0.4,unsuccessful,7000,10000.0,Baseline
699,0.5,6000,0.5,unsuccessful,6000,12000.0,Partial
699,0.9,2000,0.8,sucessful,3000,2500.0,Full
700,0.3,8000,0.3,unsuccessful,8000,16000.0,Baseline
700,0.4,7000,0.6,sucessful,5000,12000.0,Partial
700,0.7,4000,0.9,sucessful,2000,3000.0,Full
701,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
701,0.7,4000,0.8,sucessful,3000,7000.0,Partial
701,0.9,2000,0.8,sucessful,3000,2500.0,Full
702,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
702,0.9,2000,0.4,unsuccessful,7000,9000.0,Partial
702,0.9,2000,0.9,sucessful,2000,2000.0,Full
703,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
703,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
703,0.9,2000,0.9,sucessful,2000,2000.0,Full
704,0.4,7000,0.7,sucessful,4000,11000.0,Baseline
704,0.9,2000,0.5,unsuccessful,6000,8000.0,Partial
704,0.9,2000,0.8,sucessful,3000,2500.0,Full
705,0.8,3000,0.6,sucessful,5000,8000.0,Baseline
705,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
705,0.8,3000,0.9,sucessful,2000,2500.0,Full
706,0.6,5000,0.8,sucessful,3000,8000.0,Baseline
706,0.5,6000,0.5,unsuccessful,6000,12000.0,Partial
706,0.9,2000,0.9,sucessful,2000,2000.0,Full
707,0.7,4000,0.6,sucessful,5000,9000.0,Baseline
707,0.6,5000,0.4,unsuccessful,7000,12000.0,Partial
707,0.9,2000,0.9,sucessful,2000,2000.0,Full
708,0.9,2000,0.8,sucessful,3000,5000.0,Baseline
708,0.7,4000,0.9,sucessful,2000,6000.0,Partial
708,0.9,2000,0.8,sucessful,3000,2500.0,Full
709,0.9,2000,0.7,sucessful,4000,6000.0,Baseline
709,0.4,7000,0.8,sucessful,3000,10000.0,Partial
709,0.9,2000,0.9,sucessful,2000,2000.0,Full
710,0.6,5000,0.7,sucessful,4000,9000.0,Baseline
710,0.7,4000,0.7,sucessful,4000,8000.0,Partial
710,0.8,3000,0.9,sucessful,2000,2500.0,Full
711,0.8,3000,0.6,sucessful,5000,8000.0,Baseline
711,0.9,2000,0.8,sucessful,3000,5000.0,Partial
711,0.9,2000,0.9,sucessful,2000,2000.0,Full
712,0.9,2000,0.8,sucessful,3000,5000.0,Baseline
712,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
712,0.9,2000,0.7,sucessful,4000,3000.0,Full
713,0.3,8000,0.7,sucessful,4000,12000.0,Baseline
713,0.7,4000,0.8,sucessful,3000,7000.0,Partial
713,0.8,3000,0.6,sucessful,5000,4000.0,Full
714,0.8,3000,0.6,sucessful,5000,8000.0,Baseline
714,0.9,2000,0.5,unsuccessful,6000,8000.0,Partial
714,0.9,2000,0.8,sucessful,3000,2500.0,Full
715,0.9,2000,0.4,unsuccessful,7000,9000.0,Baseline
715,0.5,6000,0.7,sucessful,4000,10000.0,Partial
715,0.8,3000,0.7,sucessful,4000,3500.0,Full
716,0.7,4000,0.7,sucessful,4000,8000.0,Baseline
716,0.9,2000,0.5,unsuccessful,6000,8000.0,Partial
716,0.6,5000,0.9,sucessful,2000,3500.0,Full
717,0.8,3000,0.9,sucessful,2000,5000.0,Baseline
717,0.9,2000,0.7,sucessful,4000,6000.0,Partial
717,0.8,3000,0.8,sucessful,3000,3000.0,Full
718,0.6,5000,0.2,unsuccessful,9000,14000.0,Baseline
718,0.5,6000,0.5,unsuccessful,6000,12000.0,Partial
718,0.9,2000,0.9,sucessful,2000,2000.0,Full
719,0.7,4000,0.4,unsuccessful,7000,11000.0,Baseline
719,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
719,0.8,3000,0.8,sucessful,3000,3000.0,Full
720,0.9,2000,0.5,unsuccessful,6000,8000.0,Baseline
720,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
720,0.9,2000,0.9,sucessful,2000,2000.0,Full
721,0.8,3000,0.9,sucessful,2000,5000.0,Baseline
721,0.5,6000,0.7,sucessful,4000,10000.0,Partial
721,0.6,5000,0.8,sucessful,3000,4000.0,Full
722,0.8,3000,0.6,sucessful,5000,8000.0,Baseline
722,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
722,0.9,2000,0.6,sucessful,5000,3500.0,Full
723,0.2,9000,0.6,sucessful,5000,14000.0,Baseline
723,0.9,2000,0.7,sucessful,4000,6000.0,Partial
723,0.9,2000,0.8,sucessful,3000,2500.0,Full
724,0.8,3000,0.8,sucessful,3000,6000.0,Baseline
724,0.7,4000,0.8,sucessful,3000,7000.0,Partial
724,0.9,2000,0.8,sucessful,3000,2500.0,Full
725,0.6,5000,0.5,unsuccessful,6000,11000.0,Baseline
725,0.5,6000,0.7,sucessful,4000,10000.0,Partial
725,0.8,3000,0.9,sucessful,2000,2500.0,Full
726,0.7,4000,0.4,unsuccessful,7000,11000.0,Baseline
726,0.5,6000,0.8,sucessful,3000,9000.0,Partial
726,0.6,5000,0.8,sucessful,3000,4000.0,Full
727,0.9,2000,0.8,sucessful,3000,5000.0,Baseline
727,0.7,4000,0.9,sucessful,2000,6000.0,Partial
727,0.7,4000,0.8,sucessful,3000,3500.0,Full
728,0.7,4000,0.6,sucessful,5000,9000.0,Baseline
728,0.9,2000,0.7,sucessful,4000,6000.0,Partial
728,0.9,2000,0.9,sucessful,2000,2000.0,Full
729,0.9,2000,0.6,sucessful,5000,7000.0,Baseline
729,0.8,3000,0.7,sucessful,4000,7000.0,Partial
729,0.9,2000,0.9,sucessful,2000,2000.0,Full
730,0.7,4000,0.5,unsuccessful,6000,10000.0,Baseline
730,0.7,4000,0.7,sucessful,4000,8000.0,Partial
730,0.9,2000,0.9,sucessful,2000,2000.0,Full
731,0.8,3000,0.8,sucessful,3000,6000.0,Baseline
731,0.4,7000,0.8,sucessful,3000,10000.0,Partial
731,0.8,3000,0.7,sucessful,4000,3500.0,Full
732,0.5,6000,0.9,sucessful,2000,8000.0,Baseline
732,0.5,6000,0.9,sucessful,2000,8000.0,Partial
732,0.9,2000,0.9,sucessful,2000,2000.0,Full
733,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
733,0.5,6000,0.5,unsuccessful,6000,12000.0,Partial
733,0.9,2000,0.9,sucessful,2000,2000.0,Full
734,0.5,6000,0.5,unsuccessful,6000,12000.0,Baseline
734,0.8,3000,0.4,unsuccessful,7000,10000.0,Partial
734,0.9,2000,0.9,sucessful,2000,2000.0,Full
735,0.2,9000,0.6,sucessful,5000,14000.0,Baseline
735,0.5,6000,0.9,sucessful,2000,8000.0,Partial
735,0.6,5000,0.8,sucessful,3000,4000.0,Full
736,0.7,4000,0.7,sucessful,4000,8000.0,Baseline
736,0.5,6000,0.7,sucessful,4000,10000.0,Partial
736,0.9,2000,0.6,sucessful,5000,3500.0,Full
737,0.7,4000,0.5,unsuccessful,6000,10000.0,Baseline
737,0.8,3000,0.7,sucessful,4000,7000.0,Partial
737,0.8,3000,0.9,sucessful,2000,2500.0,Full
738,0.6,5000,0.2,unsuccessful,9000,14000.0,Baseline
738,0.5,6000,0.9,sucessful,2000,8000.0,Partial
738,0.8,3000,0.9,sucessful,2000,2500.0,Full
739,0.3,8000,0.5,unsuccessful,6000,14000.0,Baseline
739,0.6,5000,0.4,unsuccessful,7000,12000.0,Partial
739,0.9,2000,0.8,sucessful,3000,2500.0,Full
740,0.7,4000,0.9,sucessful,2000,6000.0,Baseline
740,0.8,3000,0.5,unsuccessful,6000,9000.0,Partial
740,0.8,3000,0.9,sucessful,2000,2500.0,Full
741,0.9,2000,0.4,unsuccessful,7000,9000.0,Baseline
741,0.7,4000,0.8,sucessful,3000,7000.0,Partial
741,0.9,2000,0.7,sucessful,4000,3000.0,Full
742,0.5,6000,0.4,unsuccessful,7000,13000.0,Baseline
742,0.4,7000,0.4,unsuccessful,7000,14000.0,Partial
742,0.9,2000,0.9,sucessful,2000,2000.0,Full
743,0.5,6000,0.6,sucessful,5000,11000.0,Baseline
743,0.8,3000,0.7,sucessful,4000,7000.0,Partial
743,0.9,2000,0.9,sucessful,2000,2000.0,Full
744,0.7,4000,0.9,sucessful,2000,6000.0,Baseline
744,0.7,4000,0.9,sucessful,2000,6000.0,Partial
744,0.9,2000,0.8,sucessful,3000,2500.0,Full
745,0.3,8000,0.5,unsuccessful,6000,14000.0,Baseline
745,0.9,2000,0.9,sucessful,2000,4000.0,Partial
745,0.8,3000,0.8,sucessful,3000,3000.0,Full
746,0.8,3000,0.6,sucessful,5000,8000.0,Baseline
746,0.8,3000,0.7,sucessful,4000,7000.0,Partial
746,0.8,3000,0.7,sucessful,4000,3500.0,Full
747,0.9,2000,0.9,sucessful,2000,4000.0,Baseline
747,0.8,3000,0.7,sucessful,4000,7000.0,Partial
747,0.8,3000,0.7,sucessful,4000,3500.0,Full
748,0.6,5000,0.8,sucessful,3000,8000.0,Baseline
748,0.8,3000,0.9,sucessful,2000,5000.0,Partial
748,0.9,2000,0.8,sucessful,3000,2500.0,Full
749,0.7,4000,0.9,sucessful,2000,6000.0,Baseline
749,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
749,0.8,3000,0.8,sucessful,3000,3000.0,Full
750,0.9,2000,0.6,sucessful,5000,7000.0,Baseline
750,0.9,2000,0.8,sucessful,3000,5000.0,Partial
750,0.9,2000,0.8,sucessful,3000,2500.0,Full
751,0.9,2000,0.6,sucessful,5000,7000.0,Baseline
751,0.4,7000,0.7,sucessful,4000,11000.0,Partial
751,0.9,2000,0.8,sucessful,3000,2500.0,Full
752,0.8,3000,0.9,sucessful,2000,5000.0,Baseline
752,0.7,4000,0.8,sucessful,3000,7000.0,Partial
752,0.9,2000,0.9,sucessful,2000,2000.0,Full
753,0.4,7000,0.6,sucessful,5000,12000.0,Baseline
753,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
753,0.8,3000,0.9,sucessful,2000,2500.0,Full
754,0.5,6000,0.5,unsuccessful,6000,12000.0,Baseline
754,0.7,4000,0.9,sucessful,2000,6000.0,Partial
754,0.9,2000,0.9,sucessful,2000,2000.0,Full
755,0.5,6000,0.7,sucessful,4000,10000.0,Baseline
755,0.8,3000,0.4,unsuccessful,7000,10000.0,Partial
755,0.9,2000,0.7,sucessful,4000,3000.0,Full
756,0.7,4000,0.5,unsuccessful,6000,10000.0,Baseline
756,0.9,2000,0.7,sucessful,4000,6000.0,Partial
756,0.7,4000,0.9,sucessful,2000,3000.0,Full
757,0.4,7000,0.8,sucessful,3000,10000.0,Baseline
757,0.5,6000,0.7,sucessful,4000,10000.0,Partial
757,0.9,2000,0.9,sucessful,2000,2000.0,Full
758,0.6,5000,0.8,sucessful,3000,8000.0,Baseline
758,0.8,3000,0.9,sucessful,2000,5000.0,Partial
758,0.8,3000,0.9,sucessful,2000,2500.0,Full
759,0.5,6000,0.6,sucessful,5000,11000.0,Baseline
759,0.8,3000,0.5,unsuccessful,6000,9000.0,Partial
759,0.9,2000,0.9,sucessful,2000,2000.0,Full
760,0.7,4000,0.4,unsuccessful,7000,11000.0,Baseline
760,0.5,6000,0.4,unsuccessful,7000,13000.0,Partial
760,0.7,4000,0.9,sucessful,2000,3000.0,Full
